CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PVEM_MORENA_PANAL,PT_PVEM_PANAL,PT_MORENA_PANAL,PT_PVEM,PVEM_MORENA,PVEM_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,VIVA,LN,PES,RSP,FPM,CI1,CI2,CI3,CNR,NULOS
180662B0100,18,4,1,7,0,22,10,0,10,14,1,12,0,11,6,13,0,9,13,25,7,20,4,0,8,26,6,5,0,0,2,1,14,3,2
180662C0100,18,4,0,6,1,28,11,1,10,8,2,6,0,8,1,8,1,5,12,16,7,18,5,0,8,20,6,6,0,0,6,1,22,2,1
180663B0100,18,4,1,11,0,28,10,0,12,10,1,19,0,14,12,13,1,3,24,33,10,23,4,0,8,35,8,7,0,0,15,1,19,5,0
180663C0100,18,4,0,14,3,29,12,0,11,20,3,9,1,10,12,9,1,8,21,24,10,27,9,0,6,38,9,9,0,0,5,0,18,3,2
180663C0200,18,4,1,17,0,35,11,0,11,15,5,11,1,16,10,9,1,3,16,33,11,25,8,0,6,35,6,6,0,0,9,1,25,6,1
180664B0100,18,4,1,13,2,24,8,0,16,12,0,6,2,14,14,11,2,3,10,27,6,18,5,1,6,47,1,6,1,0,6,3,22,3,0
180664C0100,18,4,0,12,0,28,8,1,12,7,1,4,0,13,6,17,0,8,14,27,13,21,8,0,7,33,8,7,0,0,4,2,18,1,1
180664C0200,18,4,0,10,1,26,9,0,11,13,0,11,1,12,11,4,0,5,14,23,6,34,9,0,10,25,6,5,0,0,2,4,15,3,2
180664E0100,18,4,1,7,2,30,17,0,15,16,2,8,0,15,5,10,1,7,9,28,10,19,5,0,7,36,9,7,0,0,11,2,18,2,0
180665B0100,18,2,0,7,1,17,9,1,11,4,1,2,0,8,7,9,0,8,11,17,8,15,6,0,6,20,7,2,0,0,4,1,14,2,0
180665C0100,18,2,0,3,1,17,4,0,6,4,0,7,0,15,6,4,0,3,10,29,15,11,5,0,7,14,5,2,0,0,4,0,9,2,1
180666B0100,18,2,0,10,2,17,9,0,5,10,0,9,0,8,9,7,1,3,11,17,8,15,5,0,2,19,5,4,0,0,6,0,17,4,0
180666C0100,18,2,0,9,0,25,6,0,11,7,1,10,0,10,5,8,0,4,10,17,5,13,4,0,7,28,5,3,0,0,2,0,10,2,1
180667B0100,18,4,2,7,2,44,9,2,16,7,1,3,1,9,5,14,0,10,15,29,15,27,13,0,8,33,7,6,0,0,9,2,23,4,0
180668B0100,18,4,1,6,1,28,11,1,11,10,2,16,0,5,6,11,0,10,15,22,7,21,6,0,10,25,5,8,0,0,7,2,20,4,3
180669B0100,18,4,2,10,0,26,5,0,12,11,1,8,0,15,11,10,2,6,13,28,8,19,10,0,6,33,5,9,0,0,7,0,13,3,2
180670B0100,18,4,2,8,2,36,3,0,11,10,1,12,0,11,7,16,2,3,22,18,11,22,9,0,10,26,7,7,0,0,6,1,15,1,1
180671B0100,18,2,0,6,1,18,4,0,8,10,0,2,1,8,4,1,1,5,6,13,6,16,4,0,6,14,1,5,0,0,3,0,8,1,1
180672B0100,18,2,0,3,1,8,1,0,6,2,1,1,1,4,0,1,0,1,3,3,2,3,2,0,4,9,0,2,0,0,1,0,2,0,0
180673B0100,18,4,0,12,0,16,12,0,10,7,2,7,1,14,11,7,1,5,7,25,11,21,7,0,7,26,4,2,0,0,5,2,14,5,0
180674B0100,18,2,0,7,1,21,8,1,8,6,1,11,2,10,7,9,0,3,11,23,7,22,1,0,8,17,5,5,0,0,3,0,17,2,1
180675B0100,18,2,0,2,0,14,3,0,10,10,1,6,0,7,2,3,1,4,2,20,6,17,6,0,8,22,2,5,0,0,4,1,7,3,0
180676B0100,18,4,1,14,0,42,21,1,9,14,0,18,1,11,8,11,0,10,15,27,10,31,6,0,7,28,8,3,0,0,6,5,38,4,1
180676C0100,18,4,1,16,1,35,12,1,16,21,3,2,2,14,11,14,1,8,17,35,8,30,7,0,11,36,2,6,0,0,10,4,18,5,1
180677B0100,18,2,0,13,1,17,10,0,11,9,2,8,0,4,5,3,0,5,18,25,7,12,2,0,6,20,4,3,1,0,1,1,14,6,1
180677C0100,18,2,0,7,0,21,9,0,11,8,0,1,3,8,7,8,0,2,9,30,4,19,5,0,5,19,4,4,0,0,5,0,15,2,0
180678B0100,18,4,1,11,1,35,18,0,9,18,2,13,0,14,13,14,0,10,22,38,10,27,8,0,13,43,13,10,0,0,8,2,24,2,0
180678C0100,18,4,0,10,0,41,17,0,13,18,2,15,0,15,17,13,2,3,25,32,10,24,7,1,9,39,11,14,1,0,9,5,27,6,1
180678C0200,18,4,1,24,2,35,14,0,16,22,0,10,2,12,11,12,0,6,18,31,12,27,9,1,7,41,11,8,0,0,7,2,21,3,1
180679B0100,18,4,0,16,4,35,10,0,13,14,3,11,1,20,12,8,1,11,18,31,6,18,9,0,5,43,5,7,0,0,8,1,22,4,1
180679C0100,18,4,0,8,1,36,8,0,14,19,3,19,0,13,13,12,1,7,12,34,9,25,11,1,3,32,10,4,0,0,9,2,24,2,4
180679C0200,18,4,0,18,2,39,12,0,21,8,3,13,1,7,16,6,1,6,13,26,8,26,12,2,7,35,6,9,0,0,10,3,18,2,4
180680B0100,18,4,0,14,1,35,21,0,11,20,1,11,2,12,12,15,0,7,12,28,15,24,4,0,9,33,9,9,0,0,4,2,20,2,2
180680C0100,18,4,1,6,1,33,10,0,14,26,1,14,2,8,15,18,1,8,17,39,8,23,10,0,8,24,11,6,0,0,6,3,27,2,3
180681B0100,18,4,1,19,3,34,11,0,14,18,2,7,1,20,12,16,1,14,28,31,9,31,5,0,11,30,7,7,0,0,8,1,30,2,0
180682B0100,18,2,0,3,0,18,3,0,2,4,0,2,0,4,4,4,0,5,2,9,4,12,0,0,3,10,3,1,0,0,1,1,11,0,0
180683B0100,18,2,2,8,1,9,3,0,5,7,0,4,0,3,0,5,0,1,5,17,2,8,1,0,2,10,0,1,0,0,4,1,11,0,2
180684B0100,18,2,0,5,1,12,2,0,7,5,0,3,1,3,4,3,0,5,7,5,3,7,2,0,3,8,1,3,0,0,2,2,11,3,0
180685B0100,18,2,0,5,2,20,6,0,8,12,1,3,0,8,7,4,0,3,9,19,5,26,7,0,3,15,3,4,1,0,8,2,14,1,0
180686B0100,18,2,0,3,1,16,4,0,4,2,1,6,0,7,7,4,0,2,6,12,4,10,2,0,1,14,2,4,0,0,1,0,12,0,0
180687B0100,18,4,1,18,1,25,13,1,19,12,1,8,1,14,11,11,1,4,14,31,6,21,7,1,5,35,7,8,0,0,4,4,21,2,0
180688B0100,18,4,0,11,0,27,10,0,8,8,0,11,1,13,5,9,1,8,13,25,12,22,0,0,7,24,3,5,0,0,4,2,20,7,0
180689B0100,18,2,1,10,1,22,5,0,9,10,0,6,1,7,5,8,0,3,5,16,4,12,7,0,4,22,5,4,1,0,5,2,21,3,0
180690B0100,18,2,0,15,0,22,9,0,9,11,0,9,0,5,9,6,1,2,2,15,8,14,3,0,3,18,5,6,0,0,6,2,10,2,2
180691B0100,18,4,1,10,0,23,11,0,6,13,1,6,0,7,4,7,0,6,12,25,6,12,8,0,5,24,6,6,0,0,6,1,16,3,1
180692B0100,18,4,0,15,4,35,13,0,22,14,4,12,2,14,2,5,0,6,12,31,16,28,14,0,6,31,9,7,0,0,10,2,24,3,1
180693B0100,18,4,0,17,2,15,11,1,8,9,1,6,0,7,4,13,1,7,13,27,12,21,4,0,10,32,3,5,0,0,7,2,15,5,0
180693C0100,18,4,0,7,0,30,9,1,15,11,2,11,0,3,10,12,0,7,16,22,8,23,12,0,9,32,7,4,2,0,12,3,18,5,0
180693C0200,18,4,1,9,1,25,7,0,11,8,0,7,0,8,8,14,1,5,19,18,12,25,2,0,6,21,11,7,0,0,9,2,13,2,0
180694B0100,18,2,1,9,1,21,9,0,8,8,2,15,1,8,12,10,1,7,13,36,6,26,8,0,7,28,6,8,0,0,8,1,16,10,0
180694C0100,18,2,0,13,0,30,9,2,19,19,0,8,0,14,7,16,1,7,16,29,12,27,7,0,7,20,6,4,0,0,2,3,20,1,0
180694C0200,18,2,1,15,1,32,11,0,12,10,0,12,2,9,7,9,2,10,13,18,6,27,4,1,9,31,6,8,0,0,5,1,20,6,2
180695B0100,18,4,1,16,2,34,9,1,13,15,2,11,3,8,12,12,1,11,18,21,10,34,6,0,12,37,8,10,1,0,7,1,27,3,3
180695C0100,18,4,0,13,2,34,10,0,11,13,2,6,0,15,11,19,0,6,7,38,12,39,10,0,8,38,10,5,0,0,5,3,24,4,0
180695E0100,18,4,2,9,1,21,8,0,13,12,0,10,1,13,9,16,0,13,11,27,5,27,4,0,6,38,11,7,0,0,6,2,26,5,2
180695E0101,18,4,0,15,0,31,9,0,15,15,2,11,1,8,7,11,0,7,11,35,8,18,7,0,6,23,4,5,0,0,3,2,23,3,0
180695E0102,18,4,1,10,0,23,9,0,16,12,1,6,0,11,9,16,2,4,10,24,7,21,7,1,5,24,5,4,1,0,7,1,21,2,3
180695E0200,18,4,0,10,1,19,5,2,11,8,1,3,1,7,7,7,0,8,12,13,5,22,2,0,11,26,5,8,0,0,6,0,13,2,2
180695E0201,18,4,0,14,0,21,7,0,7,6,1,4,0,6,6,5,0,8,18,28,10,23,5,2,8,25,8,1,0,0,3,0,17,4,1
180696B0100,18,2,1,9,1,18,10,0,4,14,1,9,0,10,6,16,0,8,15,30,4,20,5,0,3,25,5,6,0,0,6,1,15,4,1
180696C0100,18,2,0,14,0,33,11,0,11,6,3,5,0,6,11,4,0,3,14,20,8,16,9,0,5,23,8,3,0,0,5,1,17,2,0
180697B0100,18,4,0,12,1,29,7,0,18,12,2,5,1,11,4,17,2,6,13,23,10,20,8,0,7,27,5,7,0,0,8,1,20,4,1
180698B0100,18,4,0,12,0,18,7,0,4,2,1,7,0,9,6,9,0,7,10,15,2,18,3,0,5,23,4,3,0,0,3,2,9,3,0
180699B0100,18,2,1,6,1,20,7,0,4,8,1,0,0,5,5,7,0,4,8,15,4,7,5,1,5,5,3,0,0,1,3,0,10,1,1
180700B0100,18,4,1,15,1,37,11,0,5,3,0,10,0,15,9,14,0,8,16,29,11,20,6,1,6,24,4,3,1,0,12,0,19,3,1
180700C0100,18,4,0,18,2,21,12,1,9,9,1,8,0,13,8,11,0,10,12,19,8,24,7,1,10,25,6,6,0,1,4,1,12,2,3
180701B0100,18,4,1,11,0,15,6,0,4,4,4,6,0,12,4,8,2,8,12,24,6,14,5,0,6,22,6,9,0,0,5,2,26,1,0
180701C0100,18,4,0,14,0,30,10,1,8,15,2,12,2,4,7,14,1,4,7,13,8,12,6,0,5,35,4,4,0,0,4,2,9,3,1
180701E0100,18,4,0,10,1,21,8,0,4,9,1,11,0,7,7,11,1,7,8,20,7,6,3,0,10,20,7,1,0,0,4,0,7,3,0
180701E0101,18,4,1,5,2,25,8,0,12,12,1,9,0,3,15,8,0,1,10,11,6,14,1,0,6,25,4,8,0,0,7,1,18,4,0
180702B0100,18,4,0,10,0,26,10,0,24,15,1,9,0,12,9,12,0,3,15,28,9,29,10,0,12,22,8,8,0,0,6,2,15,2,0
180702C0100,18,4,1,15,0,30,8,0,5,17,2,15,1,11,17,12,0,10,19,29,11,23,8,0,6,43,8,5,0,0,4,2,21,3,0
180703B0100,18,4,1,14,0,30,7,0,15,17,4,9,1,15,8,15,1,5,12,20,11,27,7,0,6,24,8,5,0,0,7,1,17,1,1
180704B0100,18,2,1,6,2,15,3,0,6,8,2,7,0,11,9,5,0,2,6,17,4,13,4,0,7,15,4,1,0,0,6,1,11,5,0
180705B0100,18,4,0,13,0,32,9,0,20,16,1,15,1,7,16,15,0,4,21,42,8,32,8,0,10,25,5,10,0,0,13,3,17,8,0
180706B0100,18,4,0,15,2,39,14,0,15,12,0,8,1,14,10,12,0,6,14,34,7,26,9,0,3,38,7,10,0,0,8,1,22,3,0
180707B0100,18,4,1,11,1,26,8,1,9,13,0,13,2,12,13,10,0,6,18,25,12,12,8,0,8,22,6,4,0,0,8,3,25,3,0
180708B0100,18,4,1,15,3,32,9,0,13,23,4,12,4,19,16,11,0,8,11,32,13,25,4,0,4,24,11,7,1,0,13,2,22,5,0
180709B0100,18,4,0,13,1,20,7,0,7,8,1,11,1,6,5,12,0,6,10,26,9,18,6,1,7,22,6,4,0,1,7,0,18,5,1
180709C0100,18,4,0,5,1,33,10,0,11,8,0,9,1,10,10,11,1,5,13,16,9,22,4,0,7,22,7,4,0,0,4,2,15,2,0
180709C0200,18,4,0,12,1,21,8,0,11,13,1,5,0,11,9,11,0,5,13,23,6,24,8,1,7,22,6,5,0,0,7,2,19,6,1
180709S0100,18,4,0,33,1,65,22,1,17,30,1,16,2,21,24,27,0,11,30,56,17,45,4,1,20,61,10,11,0,0,8,5,35,7,0
180709S0200,18,4,1,22,3,67,23,0,24,24,3,23,2,27,18,25,1,12,29,53,23,44,10,1,19,58,11,17,1,1,16,4,38,6,1
180710B0100,18,4,0,14,2,34,17,1,12,18,1,16,1,7,10,14,2,12,9,23,15,30,8,1,6,32,4,6,0,0,7,1,24,4,3
180710C0100,18,4,1,14,3,25,15,0,19,12,2,9,0,15,10,11,2,5,9,30,10,28,7,0,9,41,6,6,0,0,10,0,30,3,0
180712B0100,18,2,2,12,0,34,9,0,13,6,2,12,1,11,10,15,1,8,16,34,12,21,9,0,9,26,2,9,2,0,10,2,18,5,2
180712C0100,18,2,0,10,0,36,10,1,14,13,3,8,1,19,3,8,2,3,14,21,11,33,9,0,11,28,4,9,0,0,9,1,18,5,2
180713B0100,18,4,1,12,0,29,12,0,15,15,0,18,1,11,8,11,0,8,16,35,16,32,7,0,6,45,5,6,0,0,10,2,16,4,1
180713C0100,18,4,1,6,0,37,10,1,17,17,3,9,1,19,8,14,1,10,8,32,14,29,9,0,5,41,6,6,0,0,4,3,28,3,3
180714B0100,18,4,0,13,2,29,12,0,7,16,2,14,1,17,12,12,1,9,9,31,10,20,5,0,11,33,7,9,1,0,8,1,19,6,1
180715B0100,18,4,0,10,0,26,12,0,12,15,1,7,1,8,9,13,2,5,13,42,6,23,7,0,6,29,8,9,0,0,9,2,19,3,0
180715C0100,18,4,2,8,3,29,14,0,16,19,0,14,0,5,9,13,1,10,16,24,6,36,6,0,9,26,5,10,1,0,7,3,22,0,0
180716B0100,18,4,0,12,1,31,7,0,7,11,0,12,2,8,4,9,0,8,13,21,11,18,4,1,6,25,4,8,0,0,5,5,18,4,2
180717B0100,18,2,0,1,0,15,1,0,3,6,0,1,1,2,3,3,1,3,6,3,3,16,2,0,4,14,2,1,0,0,1,0,5,1,0
180718B0100,18,4,0,11,4,28,4,0,7,13,1,8,2,12,7,11,1,5,14,20,8,28,5,2,6,31,7,4,0,0,8,1,14,2,1
180719B0100,18,4,2,9,1,22,9,0,11,13,3,9,1,9,8,10,2,5,16,27,7,19,6,2,10,19,2,4,1,0,0,3,19,3,0
180719C0100,18,4,0,13,1,26,6,0,9,16,1,5,0,5,6,7,0,4,10,22,7,20,6,0,6,31,10,3,0,0,7,0,19,2,0
180719C0200,18,4,0,13,0,27,11,0,7,13,1,9,0,8,11,9,0,5,10,15,9,21,9,2,7,23,3,5,0,0,7,1,20,3,2
180720B0100,18,2,0,8,1,23,3,0,5,8,1,7,0,12,10,8,1,4,9,15,7,18,6,0,6,17,4,6,0,0,5,3,15,1,0
180720C0100,18,2,1,11,1,27,6,0,10,6,1,5,1,8,5,5,0,7,9,25,9,19,3,0,5,21,3,6,0,0,3,0,11,2,1
180721B0100,18,4,1,18,1,38,7,1,18,14,1,8,0,23,15,12,0,12,16,40,12,34,14,0,7,26,11,5,0,0,12,3,31,6,2
180722B0100,18,2,0,5,2,15,9,1,8,13,1,8,1,14,3,8,0,8,8,13,4,18,4,0,4,17,6,2,0,0,6,1,12,4,0
180722C0100,18,2,1,10,1,25,7,0,6,9,1,5,1,8,7,7,0,5,9,17,6,22,3,0,9,22,1,1,0,0,1,0,8,1,1
180723B0100,18,4,0,10,1,27,12,0,10,15,3,10,0,7,12,11,3,8,12,24,11,22,8,0,9,32,10,6,0,0,9,3,16,3,1
180723C0100,18,4,2,10,3,35,6,0,9,15,2,8,1,12,7,8,1,2,18,31,7,27,9,0,9,34,4,7,0,0,5,3,18,4,0
180723C0200,18,4,2,16,1,29,13,1,12,7,3,7,3,12,7,10,0,9,14,24,12,28,5,0,8,45,3,8,0,0,2,0,19,4,1
180724B0100,18,4,0,8,2,26,11,0,13,10,1,12,0,17,23,15,0,13,10,31,10,23,5,0,8,27,6,14,1,0,9,1,16,2,3
180724C0100,18,4,0,14,1,34,12,0,12,12,2,7,1,15,15,10,2,5,20,34,14,24,9,0,10,30,7,4,1,0,6,1,23,6,2
180724C0200,18,4,0,11,4,40,14,0,8,18,4,9,3,12,5,17,0,11,21,37,9,30,5,0,14,28,5,11,0,0,7,1,24,3,0
180725B0100,18,4,1,15,2,33,11,0,9,19,0,10,1,10,7,11,0,8,13,37,16,25,12,1,11,45,10,10,1,0,5,1,18,8,3
180725C0100,18,4,0,18,2,35,12,0,17,13,1,14,0,15,12,14,0,5,19,32,14,32,9,0,10,37,9,9,0,0,11,3,28,5,1
180726B0100,18,2,1,13,0,18,9,0,7,8,1,5,1,8,9,10,0,10,6,15,5,18,5,0,4,26,7,2,0,0,4,0,12,3,1
180726C0100,18,2,0,12,1,21,9,0,5,9,1,9,0,9,8,6,1,6,13,18,4,19,6,0,3,17,4,1,0,0,1,0,16,2,0
180727B0100,18,4,1,10,2,29,16,1,14,23,1,16,0,18,10,12,0,13,16,37,16,18,11,1,3,35,12,7,0,0,7,1,20,5,2
180728B0100,18,4,0,15,0,24,13,0,10,13,1,5,0,9,13,8,0,4,12,23,9,20,7,1,4,28,2,5,0,1,5,1,16,4,1
180728C0100,18,4,0,5,0,34,13,0,9,10,0,11,0,9,8,3,0,4,15,33,9,24,3,0,5,34,8,1,1,0,6,1,22,3,2
180729B0100,18,4,0,17,1,32,10,0,11,20,1,12,0,11,14,13,2,4,12,33,5,24,5,2,15,28,13,12,1,0,5,2,20,2,1
180730B0100,18,4,0,8,1,24,9,0,11,8,0,3,0,8,4,9,0,9,13,17,4,16,5,1,5,22,3,4,1,0,6,2,18,1,0
180730C0100,18,4,0,7,1,24,4,1,10,7,0,3,1,6,12,6,2,7,7,22,13,21,2,0,5,19,6,6,0,0,1,2,14,4,0
180731B0100,18,2,1,8,0,26,8,0,14,12,4,14,1,11,15,4,0,9,8,17,9,20,7,0,7,22,6,8,0,0,6,2,17,4,1
180731C0100,18,2,1,11,1,33,8,0,10,6,0,9,0,7,8,9,2,7,14,25,7,15,5,0,11,20,4,4,0,0,7,1,15,2,0
180732B0100,18,4,1,18,2,24,6,0,10,16,0,6,1,10,13,15,0,6,11,38,15,31,3,0,5,25,3,6,0,0,11,0,24,2,0
180732C0100,18,4,2,15,0,36,6,0,10,9,1,13,0,11,8,16,0,9,13,31,10,21,4,0,12,38,4,6,0,0,4,6,22,5,1
180732C0200,18,4,0,17,2,39,9,1,18,14,3,19,0,9,11,13,0,8,9,27,9,24,6,0,9,27,5,9,0,0,7,2,21,1,1
180732C0300,18,4,0,11,1,42,9,0,14,10,3,8,0,12,14,19,0,13,12,30,7,35,6,0,11,41,6,7,1,0,7,3,22,3,1
180733B0100,18,4,1,13,3,31,12,0,11,13,2,12,1,15,11,13,0,5,16,36,10,19,11,0,8,21,9,4,0,0,6,4,26,6,1
180733C0100,18,4,1,18,1,35,9,0,8,14,1,9,1,18,8,14,1,7,16,29,10,33,11,0,7,35,9,4,0,0,3,0,16,3,1
180734B0100,18,2,0,11,2,16,9,0,3,4,0,2,0,6,5,2,1,5,14,16,6,21,8,0,2,24,5,7,0,0,3,3,14,2,0
180734C0100,18,2,0,6,0,16,13,0,6,11,2,4,0,4,2,6,1,1,4,20,6,19,2,1,11,19,6,2,0,0,9,2,15,2,0
180735B0100,18,4,0,5,2,25,5,1,10,7,1,8,1,6,9,9,0,1,5,13,9,15,1,1,5,21,5,3,0,0,2,1,13,2,2
180735C0100,18,4,1,7,1,24,6,0,5,9,1,5,0,11,8,5,1,4,13,11,5,21,3,0,6,16,6,3,0,0,5,0,16,1,0
180736B0100,18,4,0,21,0,48,11,0,9,14,2,14,1,14,10,15,1,11,21,30,8,21,6,1,10,32,7,4,0,0,3,4,21,4,0
180736C0100,18,4,1,9,3,25,7,1,24,13,3,9,1,14,9,12,0,6,16,44,10,36,10,0,7,27,4,5,1,0,5,3,18,3,1
180736C0200,18,4,0,13,2,21,10,0,17,14,1,13,1,20,10,10,1,4,18,35,7,28,10,0,9,38,9,7,0,0,8,2,17,5,1
180736C0300,18,4,1,8,2,32,7,0,20,15,1,11,0,14,10,13,0,12,16,28,5,23,9,0,10,39,12,9,0,0,7,1,14,4,0
180736C0400,18,4,0,14,1,36,11,0,12,14,0,14,0,16,8,14,2,5,12,29,10,28,5,0,8,37,7,6,1,0,6,3,25,2,4
180738B0100,18,2,0,13,0,28,6,0,14,12,0,12,1,12,8,9,2,10,12,32,8,21,7,0,8,22,5,4,0,0,4,3,18,3,0
180738C0100,18,2,2,9,2,33,7,0,8,14,3,16,1,8,19,8,0,8,16,26,8,28,4,1,6,28,11,8,0,0,4,1,22,3,0
180738C0200,18,2,1,11,0,43,11,0,10,12,0,11,1,13,10,19,0,3,16,22,7,21,5,0,5,25,7,7,0,0,7,1,13,2,3
180739B0100,18,4,3,14,3,40,13,0,17,10,0,10,2,16,10,13,2,7,22,41,11,22,7,0,9,35,13,10,0,0,13,1,24,4,1
180739C0100,18,4,0,22,1,38,10,0,16,13,2,12,1,12,20,8,0,9,13,35,18,34,7,0,8,27,11,9,0,0,12,2,27,6,2
180740B0100,18,2,1,12,1,28,7,1,9,7,0,11,0,10,7,15,0,11,14,25,8,24,7,0,7,21,4,2,0,0,5,2,15,0,0
180740C0100,18,2,0,8,0,29,5,0,3,13,1,6,1,7,15,14,1,5,16,20,9,18,5,0,7,22,6,4,0,0,4,0,18,0,0
180741B0100,18,4,0,8,1,16,9,0,10,11,0,7,0,5,3,10,0,8,14,21,4,15,3,3,5,14,1,3,0,0,4,1,10,1,0
180741C0100,18,4,0,5,0,18,5,0,6,10,0,8,1,13,6,8,0,5,9,23,8,13,3,0,8,25,2,5,0,0,5,0,13,0,1
180742B0100,18,2,0,12,0,17,8,0,8,8,5,7,1,16,9,10,1,3,13,29,11,24,5,0,6,19,3,6,0,0,5,2,14,2,0
180742C0100,18,2,2,9,1,32,6,0,11,12,2,8,2,10,9,7,0,4,14,23,2,21,6,0,6,22,5,6,0,0,5,1,22,9,0
180743B0100,18,2,0,7,0,22,8,0,8,9,0,9,0,11,7,6,0,6,8,24,8,21,3,0,9,15,1,6,0,0,7,1,14,2,0
180743C0100,18,2,1,8,0,18,7,0,5,10,0,8,2,5,4,8,1,3,7,26,6,17,6,0,8,20,6,7,0,0,2,1,7,4,1
180744B0100,18,4,1,18,1,32,12,0,8,11,1,14,2,9,8,8,0,4,16,23,9,28,7,0,9,21,5,7,0,0,8,2,20,2,1
180744C0100,18,4,1,13,0,33,15,0,12,5,0,9,1,11,6,11,0,9,15,23,7,27,9,0,7,27,4,6,1,0,7,0,19,4,0
180744C0200,18,4,2,10,3,28,12,0,15,10,0,7,1,16,3,10,0,7,11,25,5,25,6,0,2,32,3,4,0,0,6,0,15,2,1
180745B0100,18,4,0,14,1,36,16,0,12,17,3,5,0,9,10,13,0,9,26,17,9,18,5,0,14,27,6,3,0,0,7,3,18,8,3
180745C0100,18,4,3,11,0,38,10,0,13,9,2,11,0,29,10,13,2,3,16,29,8,25,6,0,9,33,6,10,0,0,8,1,14,7,1
180746B0100,18,4,0,7,1,41,15,0,10,19,1,14,1,11,8,13,0,8,15,32,10,24,10,1,7,31,8,6,1,0,4,3,21,4,1
180746C0100,18,4,0,16,2,38,10,0,11,16,1,9,0,12,10,13,1,6,11,28,9,24,7,0,9,28,7,4,0,0,6,3,22,2,1
180747B0100,18,4,1,14,0,27,13,0,13,15,3,9,0,10,7,17,0,12,10,34,2,26,5,0,5,30,6,7,0,0,9,1,18,1,2
180747C0100,18,4,0,20,2,28,13,0,16,14,2,14,1,10,12,9,1,4,11,27,9,20,6,1,5,26,4,8,0,0,4,0,17,5,2
180748B0100,18,2,0,21,2,30,11,0,11,12,1,9,1,17,20,6,1,8,12,27,7,18,1,1,7,22,7,5,0,0,6,3,23,4,2
180748C0100,18,2,2,10,1,21,9,0,10,8,1,8,0,11,5,11,3,12,16,29,16,23,7,1,4,22,6,12,1,0,5,2,20,3,1
180749B0100,18,4,0,12,1,36,10,0,14,21,1,10,1,11,13,11,2,6,14,31,8,26,3,0,5,23,6,5,1,0,5,3,21,3,1
180749C0100,18,4,1,11,0,24,8,0,17,16,1,10,1,16,10,14,1,8,7,27,15,27,2,2,5,25,8,6,0,0,8,1,22,6,1
180749C0200,18,4,1,7,2,20,5,0,20,14,3,12,1,13,7,12,0,13,16,30,10,21,5,0,12,28,5,4,0,0,5,0,19,4,0
180749C0300,18,4,2,12,1,35,11,0,8,13,3,14,0,9,10,10,0,2,20,28,12,23,9,0,4,32,7,8,0,0,7,1,15,6,1
180749C0400,18,4,1,14,2,39,6,0,13,14,4,6,0,12,15,13,0,3,14,30,3,23,5,0,8,33,6,2,0,0,9,3,20,4,1
180750B0100,18,4,0,13,0,32,13,0,7,15,1,6,1,11,9,16,0,11,8,21,12,31,6,0,15,21,4,4,0,0,5,0,17,6,1
180751B0100,18,2,0,7,2,23,7,1,15,11,0,4,0,10,7,10,0,9,13,18,6,11,5,0,7,22,6,2,0,0,3,3,16,1,1
180751C0100,18,2,1,8,1,20,6,0,2,6,0,10,1,10,12,6,0,8,5,17,8,18,3,0,11,24,4,9,0,0,3,1,18,6,1
180752B0100,18,4,2,13,1,33,16,0,12,19,4,13,1,9,5,20,0,10,18,32,11,20,6,0,10,35,5,5,0,0,7,2,26,2,1
180752C0100,18,4,0,7,1,35,13,1,12,13,2,5,1,20,6,18,1,6,14,26,11,24,7,0,12,29,7,6,1,0,7,3,33,2,1
180753B0100,18,4,0,19,0,31,10,0,21,11,0,11,1,11,11,14,0,5,20,32,10,40,13,0,13,39,4,6,0,0,5,4,19,8,0
180753C0100,18,4,0,17,2,35,15,0,12,18,2,15,0,13,12,21,2,3,17,28,17,32,14,1,7,40,7,7,0,0,14,1,24,2,0
180754B0100,18,4,0,13,0,20,11,0,8,9,1,8,1,8,10,12,1,5,4,14,9,18,4,0,7,31,5,3,0,0,10,2,12,1,0
180754C0100,18,4,0,10,4,20,9,1,18,8,1,5,1,9,3,7,0,5,9,18,9,12,2,1,6,19,8,3,0,0,5,1,15,2,2
180754E0100,18,4,0,6,0,20,6,0,7,8,0,7,0,5,7,7,0,4,7,17,8,19,4,0,5,20,2,4,0,0,8,0,17,3,0
180754E0101,18,4,0,8,1,17,9,0,5,13,1,5,0,7,1,7,0,9,9,19,8,19,1,1,4,16,7,8,0,0,2,0,12,1,0
180754E0200,18,4,1,9,0,31,7,0,10,8,3,6,0,9,13,5,0,7,6,21,5,13,0,0,6,24,4,2,0,0,9,0,15,5,0
180754E0201,18,4,0,12,4,17,4,0,12,15,0,6,0,13,9,6,0,5,11,18,5,12,6,0,5,26,4,3,2,0,3,2,12,4,1
180755B0100,18,4,0,6,0,29,6,0,16,9,4,10,0,11,8,7,1,7,9,33,14,20,7,0,11,20,3,6,1,0,3,0,18,3,0
180755C0100,18,4,0,13,0,25,10,0,9,13,2,13,0,13,7,8,0,3,10,24,6,30,7,0,6,19,5,3,0,0,5,0,17,1,0
