CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRD,PAN_PRD,PRI,PVEM,PT,MORENA,PANAL,PT_MORENA_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,PES,RSP,FPM,CNR,NULOS
081626B0100,8,4,2,16,33,0,1,6,4,39,24,16,10,24,24,14,0,4,0,14
081627B0100,8,4,2,3,21,1,0,3,1,20,16,9,3,4,19,6,2,1,0,5
081628B0100,8,13,3,13,46,0,1,7,2,54,24,17,4,13,33,18,5,4,2,35
081629B0100,8,4,6,10,48,1,1,7,4,58,28,9,11,18,26,6,5,4,4,24
081630B0100,8,4,3,15,47,0,1,4,2,58,27,19,7,18,31,18,2,4,2,13
081631B0100,8,13,5,12,52,0,3,6,1,60,36,25,12,17,37,17,6,7,2,25
081632B0100,8,4,4,8,26,0,2,7,3,47,8,13,7,12,20,7,6,4,1,8
081632C0100,8,4,3,13,31,0,1,5,0,23,16,18,4,19,21,9,2,5,1,17
081633B0100,8,13,7,15,51,0,1,7,8,66,31,23,8,27,54,16,7,4,2,26
081634B0100,8,4,3,13,33,0,2,5,4,40,30,12,10,20,30,12,2,8,1,18
081635B0100,8,4,7,7,31,0,1,2,3,39,33,7,4,16,18,12,6,4,1,21
081635C0100,8,4,4,7,21,0,2,3,2,40,32,13,4,15,22,9,6,9,0,23
081636B0100,8,4,6,8,38,0,1,6,4,64,26,18,9,18,33,15,5,5,2,15
081636C0100,8,4,4,9,38,0,2,5,4,38,28,12,11,19,30,18,3,4,1,25
081637B0100,8,13,4,11,54,0,1,7,3,72,19,23,10,19,41,15,2,7,1,22
081638B0100,8,4,5,7,34,0,3,9,2,54,27,15,13,21,26,20,5,7,2,19
081638C0100,8,4,3,9,36,1,1,1,1,44,22,12,7,31,31,25,4,6,1,25
081639B0100,8,4,6,16,34,0,2,9,4,54,18,13,7,19,34,10,2,5,2,25
081639C0100,8,4,4,8,42,0,2,3,5,47,31,16,5,13,34,14,4,7,0,26
081640B0100,8,4,2,9,24,0,0,3,2,39,22,12,4,17,31,6,3,2,1,17
081641B0100,8,13,5,13,50,0,2,9,2,69,28,27,11,21,21,10,3,4,0,15
081641C0100,8,13,3,12,36,0,1,8,4,65,30,22,6,27,29,15,4,8,3,21
081641C0200,8,13,9,16,40,2,0,4,5,65,34,11,8,22,33,14,3,9,0,25
081642B0100,8,13,11,16,46,0,0,8,2,67,37,16,17,18,52,15,6,8,3,24
081642C0100,8,13,4,18,44,1,1,11,3,63,32,23,8,20,60,16,3,10,3,29
081642C0200,8,13,4,17,50,0,1,6,3,63,36,22,17,30,44,23,4,9,2,35
081642C0300,8,13,9,13,44,0,1,10,2,51,44,25,8,31,38,20,3,6,1,32
081642C0400,8,13,9,9,70,0,0,8,5,63,43,16,10,17,43,18,7,7,0,25
081642C0500,8,13,9,12,52,0,1,3,5,77,37,19,10,22,40,19,6,11,0,33
081642C0600,8,13,7,11,47,2,2,10,4,62,32,21,9,22,48,16,1,6,5,41
081642C0700,8,13,7,12,50,0,5,10,3,78,29,24,9,26,45,12,2,4,5,33
081642C0800,8,13,7,16,50,1,2,2,6,67,34,20,10,27,48,14,6,8,1,34
081642C0900,8,13,4,14,75,0,4,9,2,67,32,19,14,14,31,21,6,8,0,31
081643B0100,8,13,7,17,53,1,1,6,4,85,32,16,13,22,33,24,8,9,2,25
081644B0100,8,4,2,5,22,0,1,7,2,34,19,10,3,8,21,13,4,5,0,15
081645B0100,8,13,8,9,39,0,3,5,3,54,29,16,8,23,42,14,3,10,2,25
081646B0100,8,13,5,6,64,1,0,8,1,61,36,22,16,30,39,13,3,7,1,24
081646C0100,8,13,7,7,49,0,2,4,6,61,34,23,10,24,35,20,5,8,2,24
081647B0100,8,4,2,5,45,1,1,9,1,54,34,11,5,16,34,18,2,10,0,20
081648B0100,8,4,6,14,35,0,0,8,5,50,25,17,11,21,37,11,4,5,3,24
081649B0100,8,4,1,8,42,0,1,4,3,44,28,9,4,11,26,12,2,2,2,29
081649C0100,8,4,5,8,30,0,2,8,3,50,24,12,11,18,26,15,3,2,1,21
081650B0100,8,13,9,3,46,0,4,8,5,79,29,13,18,17,37,15,11,4,0,35
081651B0100,8,13,5,13,50,1,1,14,5,79,32,12,10,16,40,16,8,10,1,30
081652B0100,8,4,6,9,30,0,4,3,4,48,26,10,5,13,20,17,6,7,4,24
081653B0100,8,13,9,15,33,0,3,8,5,73,36,22,13,44,52,11,3,6,0,29
081654B0100,8,4,7,5,48,0,2,4,3,53,23,9,9,14,25,16,2,4,0,22
081654C0100,8,4,4,6,33,0,0,4,3,50,12,13,7,33,22,10,2,5,0,18
081655B0100,8,4,3,8,31,0,1,4,3,44,26,11,10,10,20,11,4,5,0,24
081655C0100,8,4,1,5,32,0,0,3,3,47,17,20,9,12,27,9,2,2,0,19
081656B0100,8,4,4,13,30,0,0,5,1,39,15,12,9,14,23,9,4,3,1,18
081657B0100,8,13,9,17,61,0,0,7,5,80,35,25,15,28,53,14,4,11,2,28
081658B0100,8,4,3,9,29,0,1,5,1,54,18,13,3,17,29,12,2,3,1,28
081659B0100,8,13,7,20,51,0,1,5,0,70,31,16,12,19,49,20,4,7,2,32
081660B0100,8,13,11,10,43,0,2,5,3,50,28,15,7,26,31,8,5,6,0,22
081661B0100,8,13,5,17,53,0,1,5,2,58,31,19,9,20,31,23,5,7,3,29
081662B0100,8,4,5,9,38,0,1,4,3,55,19,12,7,21,24,9,2,8,1,22
081663B0100,8,13,3,19,41,0,2,7,5,60,30,16,7,16,34,15,3,7,0,17
081664B0100,8,13,7,10,37,1,2,13,1,74,46,14,9,34,47,19,2,9,2,33
081665B0100,8,4,7,8,31,0,1,7,1,50,21,15,7,23,34,18,4,6,1,22
081665C0100,8,4,3,9,41,0,0,5,1,59,30,15,6,15,27,16,3,8,0,30
081666B0100,8,13,9,15,54,1,0,10,7,79,36,16,9,26,37,16,6,8,2,35
081666C0100,8,13,5,13,70,0,1,11,6,66,31,22,12,26,44,22,3,9,1,23
081667B0100,8,4,9,14,36,1,1,4,4,51,19,14,7,13,31,16,5,3,1,22
081668B0100,8,13,3,11,45,1,2,8,1,48,34,19,11,17,34,15,1,7,5,24
081669B0100,8,13,6,9,40,1,0,4,4,54,23,22,11,16,34,13,2,7,3,34
081670B0100,8,4,4,6,31,0,3,4,2,61,35,8,9,12,38,12,2,5,1,21
081671B0100,8,4,2,10,38,0,0,2,3,36,12,9,7,14,20,9,4,1,0,15
081672B0100,8,13,8,13,56,0,3,7,5,74,31,18,15,25,50,22,3,6,1,29
081673B0100,8,4,3,11,29,1,0,3,1,46,22,15,10,23,29,16,5,3,1,27
081673C0100,8,4,3,6,31,0,1,6,5,48,14,10,16,16,32,15,5,8,4,15
081674B0100,8,13,6,13,53,0,3,6,3,62,35,19,14,25,36,10,1,2,2,24
081675B0100,8,4,8,6,20,0,5,4,0,42,21,11,4,12,32,12,2,6,1,15
081675C0100,8,4,1,9,23,0,2,5,2,35,20,9,11,17,19,13,2,6,2,20
081676B0100,8,13,4,15,46,0,0,4,4,65,36,25,11,25,38,19,3,12,2,26
081677B0100,8,4,5,4,36,1,1,6,2,50,27,14,7,13,29,13,7,1,4,19
081678B0100,8,13,5,15,36,0,0,6,1,60,27,14,11,29,36,22,1,7,2,26
081678C0100,8,13,7,14,41,1,3,11,3,44,22,15,7,23,30,14,1,4,2,30
081679B0100,8,4,7,7,42,0,0,5,6,47,24,12,11,21,30,14,4,3,1,21
081679C0100,8,4,5,16,42,0,1,7,1,44,19,13,11,27,26,20,2,4,0,17
081680B0100,8,4,10,6,38,0,0,5,2,33,33,12,5,19,27,13,3,8,2,22
081680C0100,8,4,5,12,37,0,1,6,2,47,30,13,11,19,27,9,2,3,0,13
081681B0100,8,4,4,10,29,1,1,3,4,34,22,12,3,18,29,15,4,4,0,25
081681C0100,8,4,4,5,37,0,2,4,5,39,17,13,8,12,31,15,1,3,2,13
081682B0100,8,13,9,15,54,0,2,5,3,67,24,20,7,27,39,11,3,4,2,31
081682C0100,8,13,6,8,44,1,0,4,3,68,29,11,11,22,39,22,9,6,2,18
081682C0200,8,13,8,13,47,0,2,7,2,75,26,20,10,16,41,18,4,4,2,23
081682C0300,8,13,4,9,42,0,1,9,4,63,32,22,11,25,34,20,5,11,1,19
081683B0100,8,13,8,13,51,0,2,10,3,73,32,26,10,21,32,23,8,9,3,30
081683C0100,8,13,10,14,47,0,1,6,5,89,40,17,9,18,42,15,6,7,1,42
081683C0200,8,13,4,6,62,0,1,13,5,63,37,15,10,21,46,18,5,7,1,39
081683C0300,8,13,3,23,45,1,1,12,4,69,33,27,6,26,49,16,2,9,5,21
081683C0400,8,13,2,19,54,0,1,7,1,60,40,18,11,27,41,19,4,6,2,31
081683C0500,8,13,5,8,46,0,1,9,6,81,22,22,11,31,53,15,4,7,1,27
081683C0600,8,13,6,12,43,0,1,7,6,80,32,17,9,27,49,19,12,9,2,29
081683C0700,8,13,4,24,53,0,3,9,5,71,46,24,5,11,49,21,1,9,1,28
081683C0800,8,13,7,13,53,0,5,12,7,69,33,25,12,28,45,18,8,13,2,31
081683C0900,8,13,7,9,63,0,1,8,5,65,24,20,9,21,55,17,7,7,2,35
081683C1000,8,13,9,11,63,1,2,9,1,75,39,27,11,27,39,19,3,7,3,32
081683C1100,8,13,7,14,50,0,1,12,3,67,37,20,11,32,41,20,7,11,4,27
081683C1200,8,13,10,15,46,1,3,12,3,70,32,30,11,24,41,18,3,3,3,37
081683C1300,8,13,5,14,49,1,1,11,3,67,40,14,11,31,41,15,8,13,1,21
081683C1400,8,13,8,11,50,0,1,6,5,76,30,15,18,26,32,13,7,8,1,42
081683C1500,8,13,4,9,53,0,1,7,3,60,30,19,11,26,37,16,3,7,2,36
081684B0100,8,13,4,13,62,0,2,9,3,65,37,22,18,31,46,17,4,7,1,40
081684C0100,8,13,4,13,75,0,0,7,6,63,32,26,14,21,42,17,9,7,2,31
081685B0100,8,13,9,11,53,0,2,4,4,65,29,17,6,23,29,21,1,7,3,28
081686B0100,8,13,5,15,46,3,1,4,2,54,25,19,6,18,36,15,6,5,1,33
081687B0100,8,4,5,5,34,0,0,2,5,42,21,10,10,11,25,11,3,6,2,16
081687C0100,8,4,5,10,41,0,3,7,1,36,18,9,9,14,18,7,1,5,1,14
081688B0100,8,13,4,14,42,0,2,9,3,52,31,17,11,26,28,17,2,10,2,38
081689B0100,8,13,10,15,56,0,0,12,4,65,28,12,9,18,42,13,3,13,3,29
081690B0100,8,13,9,17,54,0,2,7,1,68,34,19,13,27,40,15,6,10,1,32
081691B0100,8,4,4,5,20,1,0,2,1,26,17,8,3,7,17,5,2,3,1,14
081692B0100,8,4,1,17,47,0,0,3,2,56,22,11,6,21,35,11,4,6,1,29
081692C0100,8,4,4,9,40,0,0,7,3,38,29,16,8,20,35,16,2,10,1,20
081693B0100,8,13,0,14,50,0,3,11,2,52,32,18,9,21,39,17,3,10,1,23
081693C0100,8,13,5,10,40,0,4,5,4,63,26,17,10,22,28,18,3,5,1,28
081693C0200,8,13,7,13,49,0,2,3,4,43,34,15,10,22,32,15,4,10,4,25
081693S0100,8,4,12,24,101,0,3,11,8,114,59,38,13,36,65,35,8,21,3,60
081694B0100,8,13,7,19,44,2,1,8,3,72,25,19,17,19,41,21,7,7,2,27
081694C0100,8,13,5,13,61,0,2,5,5,71,32,18,10,31,40,13,6,11,3,21
081694C0200,8,13,4,22,55,0,3,4,3,80,27,15,9,21,49,19,1,10,4,25
081694C0300,8,13,8,16,65,0,3,10,8,71,30,14,13,28,41,21,7,6,4,24
081694C0400,8,13,9,14,47,1,2,8,1,76,30,16,8,22,42,15,7,7,0,29
081694C0500,8,13,6,6,59,1,0,6,4,72,28,21,9,28,38,16,2,7,5,25
081694C0600,8,13,6,8,42,0,1,5,4,67,29,20,14,22,41,18,5,7,2,27
081694C0700,8,13,3,18,45,0,1,10,3,68,38,16,10,27,47,17,7,13,1,31
081694C0800,8,13,5,13,54,0,0,8,2,71,32,16,11,24,44,17,3,4,1,27
081695B0100,8,4,6,8,35,0,1,7,3,26,19,16,8,17,19,19,2,7,1,23
081696B0100,8,4,2,8,32,0,0,6,1,38,16,12,6,12,23,12,2,4,0,25
081696C0100,8,4,3,5,36,1,1,3,1,39,25,13,4,8,25,14,4,2,1,16
081697B0100,8,4,4,6,22,0,1,2,1,41,24,6,7,15,30,8,4,2,0,24
081697C0100,8,4,1,7,30,0,1,0,3,42,10,8,6,13,28,9,2,5,0,15
081698B0100,8,4,7,7,41,0,2,8,4,44,25,15,7,25,31,9,4,3,2,23
081699B0100,8,4,6,9,29,2,2,6,2,43,19,17,8,17,37,14,7,14,2,30
081700B0100,8,13,8,13,60,0,4,17,4,55,34,15,10,19,47,18,8,13,1,38
081701B0100,8,13,2,9,31,0,0,1,5,50,31,23,9,11,27,12,3,6,0,37
081701C0100,8,13,3,10,42,0,1,7,1,52,21,14,10,22,32,15,5,6,1,18
081702B0100,8,13,7,9,24,1,2,7,3,67,21,13,6,21,39,17,3,4,0,27
081702C0100,8,13,6,22,39,0,0,5,4,53,21,13,13,23,33,15,3,7,1,31
081703B0100,8,4,3,13,43,0,0,7,3,45,21,15,9,17,20,16,8,9,1,22
081703C0100,8,4,9,7,38,0,1,7,4,62,21,10,6,23,19,17,4,7,2,19
081704B0100,8,13,9,10,61,0,2,9,4,69,42,29,15,27,34,20,9,5,1,36
081704C0100,8,13,5,9,46,0,1,3,5,68,30,25,14,26,65,11,4,4,0,30
081705B0100,8,13,4,9,45,0,1,4,2,61,29,21,10,27,35,17,3,11,1,22
081705C0100,8,13,9,20,53,0,1,5,3,54,24,24,11,18,41,14,4,5,2,25
081705C0200,8,13,4,11,42,0,1,11,4,56,24,14,11,21,31,20,6,7,3,28
081705C0300,8,13,1,10,52,0,0,8,2,52,28,14,11,19,25,23,6,9,2,24
081706B0100,8,13,6,17,49,1,3,9,1,75,27,18,10,32,40,16,3,7,1,21
081706C0100,8,13,7,13,57,1,2,8,4,61,35,11,16,21,36,13,3,7,2,36
081706C0200,8,13,5,12,47,0,1,12,5,76,39,23,11,21,43,20,2,10,1,27
081706C0300,8,13,16,22,41,1,0,6,3,73,26,23,11,26,37,13,8,6,0,32
081706C0400,8,13,6,14,56,0,4,6,4,49,28,21,15,27,48,17,0,10,2,29
081706C0500,8,13,7,16,53,1,1,4,3,65,26,22,6,21,45,22,11,7,0,31
081706C0600,8,13,7,13,58,0,2,9,5,71,30,21,12,24,48,15,1,9,1,28
081706C0700,8,13,6,13,50,1,2,6,4,70,37,24,16,19,53,21,5,12,4,30
081706C0800,8,13,6,5,45,0,2,5,3,59,46,33,11,23,44,13,5,7,2,24
081706C0900,8,13,7,10,42,0,1,6,0,63,31,18,9,31,43,19,6,9,1,32
081706C1000,8,13,6,15,50,0,1,4,5,68,36,19,11,14,50,13,3,13,1,38
081707B0100,8,13,6,17,61,0,0,5,4,55,36,20,16,17,33,15,4,5,2,34
081707C0100,8,13,5,11,48,2,0,9,2,59,36,26,14,24,30,22,3,7,2,28
081707C0200,8,13,7,21,45,0,2,5,4,69,29,25,12,13,30,17,4,7,2,30
081708B0100,8,13,6,18,40,1,1,14,6,75,34,24,16,24,45,17,7,6,1,40
081709B0100,8,4,5,9,34,1,0,7,1,49,23,14,4,15,35,16,3,7,4,25
081710B0100,8,13,10,13,49,0,3,3,1,61,28,26,8,24,35,15,8,12,3,25
081711B0100,8,4,1,10,47,0,0,2,1,54,22,18,11,17,25,8,2,6,1,18
081711C0100,8,4,5,10,31,0,0,9,3,55,24,12,14,15,24,12,4,8,1,24
081712B0100,8,13,3,13,45,0,1,6,2,55,34,26,10,19,34,9,6,8,0,7
081712C0100,8,13,2,12,44,0,2,6,3,54,38,19,18,28,48,17,2,8,1,18
081713B0100,8,13,3,7,40,1,1,7,4,65,32,18,5,12,30,7,2,8,1,21
081714B0100,8,4,3,16,38,0,1,7,4,48,22,16,3,16,30,10,6,6,3,15
081715B0100,8,13,3,19,54,2,2,11,6,53,36,23,7,27,33,19,4,9,4,35
081716B0100,8,4,4,10,30,0,0,2,2,41,17,4,8,9,24,11,5,5,1,15
081716C0100,8,4,5,9,35,0,0,9,4,38,25,13,8,15,23,13,3,2,4,8
081717B0100,8,4,4,11,34,0,2,6,0,40,25,18,7,12,36,16,3,10,3,11
081717C0100,8,4,3,9,34,0,4,3,1,50,23,19,7,10,32,13,6,2,3,16
081718B0100,8,4,1,12,29,0,0,4,3,44,14,14,10,14,25,13,3,6,1,16
081719B0100,8,13,6,15,34,1,0,7,2,72,30,13,7,27,45,15,7,4,1,28
081720B0100,8,13,5,11,48,0,1,7,1,76,29,16,8,23,35,13,8,10,1,19
081720C0100,8,13,6,8,40,0,2,7,2,61,27,14,17,29,31,20,3,8,3,20
081721B0100,8,13,4,8,40,1,3,10,1,53,38,22,13,16,23,20,3,3,2,21
081722B0100,8,4,7,7,29,0,1,2,2,39,20,11,7,11,19,4,1,4,0,18
081723B0100,8,4,3,9,22,0,1,9,1,41,34,16,8,23,35,14,5,5,2,20
081724B0100,8,4,4,8,37,0,2,8,0,40,19,18,5,15,25,12,4,5,3,19
081724C0100,8,4,4,8,42,0,1,4,2,36,20,9,10,21,19,9,5,7,1,17
081725B0100,8,13,2,14,42,1,2,6,3,57,29,22,12,18,34,14,3,7,1,18
081726B0100,8,4,5,8,33,0,2,7,1,43,26,17,10,12,30,12,1,5,0,12
081726C0100,8,4,6,9,31,0,2,3,2,49,18,8,6,18,26,12,1,4,2,27
081727B0100,8,4,5,5,25,0,1,8,5,51,20,20,6,18,31,21,4,8,0,24
081728B0100,8,4,4,6,27,0,1,3,1,47,25,7,10,12,27,11,1,7,0,15
081729B0100,8,13,5,9,44,1,4,5,0,58,26,13,8,21,30,15,4,7,0,35
081729C0100,8,13,1,12,37,0,0,4,5,55,28,12,12,15,38,17,3,2,2,21
081730B0100,8,13,8,10,43,1,1,6,4,55,27,15,9,28,37,12,3,5,2,35
081731B0100,8,4,6,9,42,0,0,6,4,45,24,14,11,15,30,24,8,2,0,22
081732B0100,8,13,9,11,61,0,3,2,3,55,28,18,12,25,44,11,4,8,1,20
081732C0100,8,13,8,12,58,1,0,5,3,57,29,18,12,24,35,12,5,5,1,29
081732C0200,8,13,9,8,39,0,2,6,5,53,31,12,12,23,38,13,3,4,1,25
081732C0300,8,13,5,18,56,1,1,4,1,69,21,21,9,26,38,12,0,6,0,24
081733B0100,8,13,6,17,43,0,1,7,2,69,24,22,15,15,43,17,4,8,3,23
081733C0100,8,13,4,11,54,0,1,9,4,63,31,18,9,25,30,25,6,8,1,22
081733C0200,8,13,1,16,36,0,6,6,1,74,41,29,13,19,51,20,2,7,2,22
081734B0100,8,13,4,14,51,1,1,5,5,54,30,17,14,18,40,20,8,10,4,39
081734C0100,8,13,11,12,48,0,1,4,5,55,34,16,9,22,49,20,3,14,5,26
081734C0200,8,13,3,10,50,0,1,9,3,69,23,15,21,20,50,26,5,12,1,26
081734C0300,8,13,10,13,54,1,1,5,4,63,39,17,6,23,43,12,7,8,2,23
081734C0400,8,13,4,11,54,0,1,6,1,69,36,25,8,22,39,16,6,15,0,35
081734C0500,8,13,5,9,51,0,1,9,5,61,29,17,12,19,48,7,3,8,1,25
081734C0600,8,13,9,11,46,2,1,5,4,73,28,25,12,20,44,16,3,9,2,28
081734C0700,8,13,5,11,49,0,3,8,4,54,36,18,14,18,38,19,2,5,3,25
081735B0100,8,13,3,12,35,1,1,6,4,69,29,20,6,24,31,17,4,14,3,30
081736B0100,8,13,7,10,55,0,2,10,3,85,31,28,12,15,46,15,12,12,4,33
081736C0100,8,13,7,19,51,0,3,6,4,71,38,12,16,29,51,20,7,12,2,35
081737B0100,8,11,2,13,38,0,1,5,0,54,30,15,6,20,25,18,6,6,2,31
081738B0100,8,13,8,8,40,0,1,8,6,86,23,21,15,36,41,27,4,8,1,31
081739B0100,8,4,2,10,51,0,2,7,1,51,28,21,9,17,39,14,1,3,2,22
081740B0100,8,13,4,15,47,1,2,5,4,66,29,24,11,25,37,16,3,4,1,19
081741B0100,8,4,1,4,13,0,1,1,1,21,8,7,5,10,11,3,1,3,1,9
081742B0100,8,4,1,0,12,0,0,1,0,13,6,6,3,8,6,2,2,3,0,6
081743B0100,8,13,8,6,51,0,2,12,6,62,29,22,9,20,41,15,3,10,2,28
081743C0100,8,13,7,10,46,0,0,6,1,81,30,19,15,28,43,12,7,8,3,30
081743C0200,8,13,7,16,59,0,1,6,2,68,35,14,8,24,39,17,5,11,4,18
081743C0300,8,13,12,16,39,0,2,15,7,57,36,20,7,28,41,14,5,8,0,21
081743C0400,8,13,7,8,50,1,3,9,3,57,31,15,14,26,43,20,5,6,2,28
081744B0100,8,4,4,12,28,0,1,3,4,39,25,10,9,17,28,14,2,9,1,12
081744C0100,8,4,6,9,27,0,2,5,2,49,22,14,8,18,33,13,3,6,1,19
081745B0100,8,13,12,17,49,0,3,7,4,67,39,19,8,33,41,24,4,11,2,34
081745C0100,8,13,7,11,51,0,1,6,5,76,30,11,23,19,45,14,6,7,3,38
081745C0200,8,13,7,9,45,0,1,5,3,64,41,23,7,32,55,15,4,8,3,27
081746B0100,8,4,4,8,28,0,0,7,0,45,23,16,5,21,29,9,1,4,0,17
081746C0100,8,4,2,8,30,1,0,7,2,41,19,16,8,14,25,9,5,6,2,20
081746S0100,8,4,8,20,94,0,3,17,8,108,53,48,14,50,81,23,9,10,4,56
081747B0100,8,4,4,8,37,0,0,1,4,48,14,12,9,14,24,11,4,5,2,16
081747C0100,8,4,3,6,26,0,0,6,3,42,24,15,4,18,19,8,4,6,1,20
081748B0100,8,13,6,6,43,0,4,2,1,50,36,19,6,16,33,15,4,6,3,23
081749B0100,8,13,5,9,50,1,2,9,2,53,19,21,5,15,43,20,4,12,2,20
081749C0100,8,13,4,9,56,1,3,8,1,53,24,10,9,19,35,17,6,9,2,27
081749C0200,8,13,9,13,53,0,2,3,2,56,26,17,8,26,37,13,4,5,0,25
081750B0100,8,4,8,5,32,0,1,7,2,41,23,11,10,13,24,9,1,7,0,24
081750C0100,8,4,7,6,27,1,2,4,2,50,23,10,9,22,21,11,1,6,1,13
081751B0100,8,4,1,10,35,0,0,4,3,48,21,10,10,22,29,14,0,2,1,18
081753B0100,8,4,0,9,35,1,0,6,1,40,23,11,8,12,21,11,4,3,0,15
081753C0100,8,4,6,5,32,0,1,5,0,40,24,11,8,7,28,14,9,5,0,18
081754B0100,8,13,9,14,55,0,1,5,6,73,40,16,11,17,44,12,4,10,4,30
081754C0100,8,13,12,10,64,0,3,10,8,78,32,16,11,22,49,15,5,11,2,28
081754C0200,8,13,4,12,63,0,2,12,3,73,32,26,8,21,44,22,4,8,3,33
081754C0300,8,13,11,11,59,0,2,11,5,74,42,19,13,30,33,15,9,9,2,25
081754C0400,8,13,11,15,62,0,2,6,2,54,45,18,19,23,47,17,1,9,6,33
081754C0500,8,13,9,11,52,2,1,11,3,75,41,20,13,34,55,23,6,13,4,24
081755B0100,8,13,6,18,43,0,1,12,3,64,20,13,5,24,26,14,5,9,2,29
081755C0100,8,13,2,10,45,0,1,6,4,57,33,19,8,28,21,17,1,8,1,23
081755C0200,8,13,4,16,41,1,0,5,1,63,29,19,7,20,39,13,4,13,0,19
081755C0300,8,13,1,10,45,0,0,5,2,61,21,20,8,23,23,13,4,5,4,30
081756B0100,8,13,4,8,54,0,3,10,3,60,30,19,6,21,28,13,5,7,2,22
081756C0100,8,13,4,21,47,0,2,9,2,56,22,22,13,22,36,11,4,5,3,16
081756C0200,8,13,5,11,44,1,0,8,3,50,29,14,12,20,38,18,5,7,4,21
081756C0300,8,13,3,9,48,0,0,5,6,63,30,14,9,26,40,18,6,6,2,33
081756C0400,8,13,9,14,47,0,2,8,2,63,25,18,8,28,32,16,3,3,2,31
081757B0100,8,13,5,8,44,0,1,3,3,49,22,28,9,23,37,19,6,5,1,17
081757C0100,8,13,4,15,36,0,1,7,7,48,27,21,10,22,39,15,3,2,3,19
081757C0200,8,13,7,15,42,0,0,8,2,47,25,19,17,24,29,15,1,6,0,28
081758B0100,8,13,5,17,42,0,1,14,2,74,40,26,14,41,37,19,3,9,1,38
081758C0100,8,13,6,16,59,0,5,9,3,66,27,24,15,30,39,17,5,9,1,35
081758C0200,8,13,8,12,63,1,2,5,2,82,40,20,16,17,43,16,5,8,2,29
081758C0300,8,13,6,16,69,0,1,6,1,82,32,19,10,35,38,9,5,6,1,32
081758C0400,8,13,2,17,66,0,4,7,6,68,35,23,10,28,50,16,5,13,3,31
081758C0500,8,13,7,20,48,0,4,5,5,70,33,24,16,30,49,16,3,13,2,32
081758C0600,8,13,14,14,36,0,1,9,3,72,39,17,11,30,51,24,4,14,2,29
081758C0700,8,13,9,14,65,1,2,5,8,78,35,23,14,31,37,18,7,9,2,30
081758C0800,8,13,10,17,53,1,2,5,3,80,39,19,17,30,44,12,7,14,2,28
081759B0100,8,4,5,9,31,0,3,6,3,49,23,15,8,14,39,10,2,3,1,21
081760B0100,8,4,2,7,22,0,1,3,1,42,21,15,2,24,25,11,3,8,1,15
081760C0100,8,4,5,7,26,0,0,3,5,32,21,18,2,15,19,12,0,13,1,26
081761B0100,8,4,6,8,38,1,1,5,8,52,22,13,9,22,29,12,8,5,1,20
081762B0100,8,4,5,9,40,0,1,6,4,51,31,12,7,13,26,17,3,4,1,29
081763B0100,8,13,6,19,41,0,3,9,4,53,23,18,10,30,41,16,9,8,1,23
081763C0100,8,13,8,10,52,0,1,5,2,66,38,15,8,25,27,10,1,6,0,26
081763C0200,8,13,3,17,43,1,1,8,1,55,24,25,13,21,36,13,4,5,2,33
081764B0100,8,13,5,14,33,0,1,8,4,52,29,18,9,25,43,18,4,7,1,25
081764C0100,8,13,10,14,35,0,2,7,7,58,31,15,11,21,33,14,6,5,2,23
081765B0100,8,13,5,14,42,1,1,6,6,70,23,27,9,19,38,20,9,11,1,34
081766B0100,8,4,3,10,37,0,0,5,2,49,23,9,10,18,28,13,6,2,0,22
081766C0100,8,4,5,11,32,0,2,4,1,42,21,15,4,17,33,16,3,9,4,20
081767B0100,8,4,2,11,23,0,1,0,0,40,19,10,8,21,27,15,2,5,1,16
081767C0100,8,4,8,3,33,0,0,4,5,37,30,12,7,15,16,10,3,7,0,22
081768B0100,8,13,3,12,55,0,2,6,2,72,31,19,10,24,51,10,7,6,1,38
081769B0100,8,4,7,5,34,1,1,0,4,42,16,10,7,18,42,3,3,3,1,13
081769C0100,8,4,2,10,29,0,0,6,3,49,25,12,10,16,27,12,3,5,1,20
081770B0100,8,4,3,11,35,1,0,4,1,48,14,16,12,22,29,17,1,12,0,20
081771B0100,8,4,2,4,29,0,0,5,3,51,26,7,8,13,36,17,2,3,0,16
081772B0100,8,13,7,14,48,0,1,17,7,72,35,27,13,21,37,20,3,13,1,30
081772C0100,8,13,4,12,52,1,3,9,6,62,33,27,9,29,47,18,6,7,2,30
081772C0200,8,13,5,12,45,1,2,2,5,63,41,29,10,24,40,23,3,5,3,26
081772C0300,8,13,4,11,60,0,1,7,7,76,39,26,13,19,42,15,4,9,1,27
081772C0400,8,13,7,11,49,0,1,16,0,53,39,14,13,22,51,19,5,11,3,31
081772C0500,8,13,9,14,54,1,3,9,2,85,31,23,12,23,32,22,5,6,2,38
081772C0600,8,13,5,13,50,1,0,5,3,67,36,15,11,15,52,16,4,10,2,38
081772C0700,8,13,7,12,60,0,3,9,5,78,34,19,5,27,48,25,6,6,1,20
081772C0800,8,13,11,14,43,0,1,7,5,58,42,21,8,31,44,18,4,18,3,33
081772C0900,8,13,7,17,42,0,3,13,0,58,37,23,8,30,41,27,7,10,1,22
081772C1000,8,13,8,16,51,1,3,8,2,70,28,21,11,22,39,23,4,8,2,33
