CLAVE_CASILLA,ID_ESTADO,estrato,PT,MORENA,PT_MORENA,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM,MC,PES,RSP,FPM,CNR,NULOS
161522B0100,16,12,11,8,17,18,20,9,8,22,16,20,11,19,14,21,23,22,13
161522C0100,16,12,6,21,21,20,29,12,9,19,12,23,13,18,7,28,27,17,4
161522C0200,16,12,13,13,27,21,17,10,9,23,15,23,6,26,3,21,25,20,9
161523B0100,16,24,16,19,32,26,22,18,10,23,19,32,7,26,5,24,29,15,5
161523C0100,16,24,13,11,32,30,28,13,3,25,13,23,8,25,11,40,22,32,8
161524B0100,16,12,14,13,24,23,22,6,6,20,19,20,9,25,8,34,25,19,11
161524C0100,16,12,9,14,31,21,25,11,4,30,13,26,10,29,10,28,17,20,10
161524C0200,16,12,12,12,29,20,19,16,8,17,25,23,5,22,5,33,25,28,8
161525B0100,16,24,15,19,25,27,26,12,9,29,10,27,14,22,6,22,20,23,12
161525C0100,16,24,16,14,33,28,29,14,4,17,15,27,11,27,7,26,27,20,5
161525C0200,16,24,8,20,27,11,23,11,11,34,24,34,8,22,9,23,22,30,11
161525C0300,16,24,15,16,24,22,25,10,9,21,17,26,7,17,12,23,32,30,10
161526B0100,16,12,5,13,25,24,18,9,5,11,13,15,10,22,8,19,19,26,5
161526C0100,16,12,14,13,22,14,26,6,3,15,10,17,6,30,13,18,26,24,5
161526C0200,16,12,13,14,30,13,21,7,7,25,16,14,4,13,8,20,20,20,7
161527B0100,16,24,11,17,25,29,27,12,6,31,14,24,11,25,7,36,30,25,11
161528B0100,16,12,12,9,17,17,18,6,8,19,11,23,3,9,9,24,12,16,9
161529B0100,16,17,20,19,27,31,26,5,10,22,20,25,13,23,10,34,29,17,11
161529C0100,16,17,12,14,28,23,26,17,12,28,25,31,11,32,10,27,30,27,9
161529C0200,16,17,21,11,39,27,28,14,4,20,21,45,8,19,8,36,33,29,9
161529C0300,16,17,16,17,26,28,27,10,8,23,25,26,14,26,10,33,32,29,17
161530B0100,16,17,15,19,28,34,27,10,9,26,25,32,14,28,8,29,28,26,12
161530C0100,16,17,14,15,30,37,22,14,16,17,30,34,9,33,19,37,24,27,10
161530C0200,16,17,15,18,35,30,36,9,10,36,23,34,8,27,11,32,31,25,12
161530C0300,16,17,14,21,32,37,37,16,15,30,16,39,12,25,18,41,25,24,11
161530C0400,16,17,14,20,28,30,30,12,12,24,24,31,11,30,9,31,28,39,8
161530C0500,16,17,20,16,32,32,26,14,10,33,16,40,13,23,15,28,27,19,8
161531B0100,16,17,7,14,21,21,24,16,6,26,19,35,12,21,11,26,19,23,18
161531C0100,16,17,17,16,28,23,33,15,4,28,19,24,11,19,11,27,27,24,8
161531C0200,16,17,15,13,28,26,20,10,7,25,13,20,6,24,12,33,24,24,6
161531C0300,16,17,11,12,21,23,23,4,8,23,12,29,12,24,14,31,30,29,9
161531C0400,16,17,12,13,25,29,23,9,9,18,18,29,8,17,14,29,19,32,5
161531C0500,16,17,13,16,22,13,22,9,9,32,16,16,12,22,10,36,22,31,5
161532B0100,16,17,15,14,31,29,25,9,9,25,21,34,12,18,9,28,28,22,14
161532C0100,16,17,7,17,34,28,16,10,9,27,20,29,14,21,13,34,27,26,13
161532C0200,16,17,14,13,29,28,34,13,9,23,23,25,10,19,13,31,35,20,4
161533B0100,16,17,12,12,29,28,29,8,13,24,19,16,13,25,7,29,20,21,6
161533C0100,16,17,20,13,24,28,29,11,7,22,21,28,6,21,9,20,23,26,9
161533C0200,16,17,6,15,24,23,29,13,9,20,15,24,11,25,5,20,18,21,9
161533C0300,16,17,9,11,33,16,18,16,8,23,13,24,17,28,12,22,24,16,12
161534B0100,16,17,14,19,24,23,23,15,8,29,16,27,13,30,16,32,28,27,9
161534C0100,16,17,18,11,31,22,33,13,7,38,16,19,8,20,15,32,27,32,9
161535B0100,16,17,13,9,26,28,20,11,8,22,12,27,9,34,13,25,27,21,11
161535C0100,16,17,9,20,24,38,16,8,15,21,13,28,10,17,9,25,26,31,9
161535C0200,16,17,8,15,21,25,26,6,4,31,19,30,9,18,13,30,26,24,11
161536B0100,16,5,11,14,30,12,15,11,4,14,16,24,9,13,13,23,18,14,9
161536C0100,16,5,10,14,16,23,24,8,6,18,16,18,7,13,10,25,15,18,5
161537B0100,16,17,13,18,29,34,24,13,8,25,22,29,10,28,9,30,26,26,12
161537C0100,16,17,10,11,25,19,26,6,11,27,29,34,5,20,7,28,45,31,6
161538B0100,16,5,8,14,27,20,9,3,10,19,14,18,3,14,8,14,18,17,6
161538C0100,16,5,6,8,18,24,28,4,6,15,9,16,7,16,6,22,14,15,4
161539B0100,16,5,13,16,19,25,30,9,5,18,17,13,6,17,3,22,19,10,3
161539C0100,16,5,8,11,16,20,21,4,6,24,10,20,12,16,8,26,13,14,8
161540B0100,16,5,15,7,26,20,19,11,9,18,11,24,9,18,13,36,13,17,2
161540C0100,16,5,12,15,26,26,18,3,3,20,12,24,11,28,5,27,25,19,6
161541B0100,16,17,7,13,24,28,20,10,10,19,12,32,4,20,8,26,17,22,11
161541C0100,16,17,13,14,28,20,32,10,9,27,23,24,8,15,13,29,24,23,10
161541C0200,16,17,17,14,22,23,26,9,9,19,16,24,11,29,7,32,24,23,10
161542B0100,16,17,17,14,30,36,22,12,5,34,13,16,14,36,11,18,22,29,6
161542C0100,16,17,10,13,31,28,27,15,10,23,23,35,8,21,10,29,16,30,10
161542C0200,16,17,26,13,35,28,23,10,7,25,18,28,13,24,16,27,25,27,14
161543B0100,16,17,14,15,26,20,22,9,8,13,12,24,16,19,11,24,25,36,6
161543C0100,16,17,12,9,21,26,30,9,6,25,19,22,10,19,11,19,23,25,11
161543C0200,16,17,21,14,23,21,21,14,4,27,17,31,8,21,7,30,22,26,6
161543C0300,16,17,14,11,22,23,24,12,5,23,15,25,6,29,5,32,29,19,7
161543C0400,16,17,13,14,26,24,28,5,8,20,18,29,13,11,10,18,21,22,11
161544B0100,16,17,22,27,27,26,32,6,14,30,17,29,9,24,14,23,19,25,9
161544C0100,16,17,7,20,34,23,26,10,10,32,21,27,10,20,16,32,33,38,4
161545B0100,16,17,13,18,29,25,29,11,4,28,22,25,8,29,11,33,27,23,9
161545C0100,16,17,5,13,28,33,31,9,8,24,11,27,7,27,12,28,28,27,11
161545S0100,16,5,28,30,41,53,56,18,16,42,26,57,19,56,28,56,33,49,17
161546B0100,16,5,11,11,22,21,22,5,10,12,9,15,12,16,9,27,19,16,5
161546C0100,16,5,2,7,28,17,20,5,7,21,8,10,8,12,7,22,16,18,3
161547B0100,16,17,22,19,35,20,25,7,10,28,19,31,18,33,4,31,28,36,13
161548B0100,16,17,15,14,22,27,25,11,6,25,13,14,8,25,11,31,33,28,9
161549B0100,16,5,6,11,14,4,11,8,4,18,11,17,8,12,8,21,18,13,5
161550B0100,16,5,5,8,15,17,15,12,5,20,15,20,10,28,4,20,25,14,5
161551B0100,16,5,7,9,16,13,22,9,7,15,16,24,7,18,6,26,25,22,8
161552B0100,16,5,11,10,14,18,24,13,5,17,12,15,7,20,5,25,19,15,4
161552C0100,16,5,11,9,11,20,11,5,10,15,10,20,3,18,5,17,18,13,5
161553B0100,16,5,9,10,14,12,21,6,7,9,10,20,9,19,8,15,13,14,3
161553C0100,16,5,10,11,13,19,16,7,6,14,8,18,9,19,4,19,13,17,3
161554B0100,16,17,10,22,22,34,35,9,9,22,13,35,14,41,8,30,27,29,8
161555B0100,16,5,7,10,16,22,12,6,6,11,9,20,5,13,8,19,24,17,4
161555C0100,16,5,14,6,13,18,23,4,2,17,9,19,4,13,7,17,20,11,10
161556B0100,16,5,8,18,15,13,17,12,8,18,15,13,8,17,6,11,18,21,5
161556C0100,16,5,6,11,24,21,17,8,10,15,19,20,9,8,5,18,12,23,7
161557B0100,16,5,5,10,18,19,13,5,6,11,6,24,3,21,8,17,20,15,2
161557C0100,16,5,12,11,19,17,13,5,5,11,14,18,11,22,6,18,16,15,4
161558B0100,16,5,9,10,22,19,23,8,9,16,16,16,9,16,6,29,23,27,6
161559B0100,16,17,17,19,30,26,21,6,11,17,21,26,15,22,9,30,28,29,8
161560B0100,16,17,12,17,30,29,29,9,8,29,19,23,7,14,7,25,27,27,9
161561B0100,16,17,11,16,26,35,29,12,14,34,27,19,8,24,12,42,27,18,6
161562B0100,16,17,11,13,31,27,34,7,5,27,21,30,10,22,6,26,40,21,8
161563B0100,16,5,7,13,14,25,21,13,7,16,15,20,1,15,8,20,23,24,7
161563C0100,16,5,3,8,18,16,23,4,5,16,15,16,5,16,5,28,18,20,10
161564B0100,16,17,20,14,26,35,30,12,8,14,17,32,12,21,7,29,27,34,4
161565B0100,16,17,17,16,33,26,37,13,10,25,19,26,5,31,9,36,30,26,13
161566B0100,16,17,11,17,31,36,20,13,7,24,19,24,13,21,14,35,21,29,14
161566C0100,16,17,14,10,31,31,36,20,8,23,21,30,12,27,12,30,17,29,6
161567B0100,16,5,16,10,25,22,23,10,6,22,18,18,13,16,9,16,24,16,5
161567C0100,16,5,9,13,21,20,24,7,7,20,11,15,8,17,8,19,23,15,7
161567C0200,16,5,5,10,28,18,18,7,6,19,11,15,5,15,10,29,21,15,7
161568B0100,16,17,18,13,41,30,33,9,12,26,26,32,7,29,10,27,24,28,8
161568C0100,16,17,12,12,36,31,33,17,7,23,23,33,18,29,8,28,36,33,6
161568C0200,16,17,11,15,21,28,37,15,7,30,31,23,10,23,12,36,31,29,16
161568C0300,16,17,8,14,20,30,28,4,18,28,26,34,12,26,10,20,28,26,9
161569B0100,16,5,5,8,21,25,19,8,11,14,13,21,6,17,9,18,22,23,11
161569C0100,16,5,10,13,19,19,23,5,5,20,12,10,9,13,8,24,20,15,2
161570B0100,16,5,9,13,20,29,15,8,6,15,15,18,11,14,6,23,30,18,8
161570C0100,16,5,10,7,23,17,19,5,10,19,15,13,9,25,11,17,18,16,5
161571B0100,16,17,17,14,34,23,27,8,11,29,19,26,17,22,13,23,20,33,16
161571C0100,16,17,8,16,26,38,23,15,5,24,13,31,11,25,5,29,35,31,9
161571C0200,16,17,10,12,28,22,22,10,9,32,25,32,8,30,13,35,31,22,15
161571C0300,16,17,14,13,30,31,28,14,4,24,22,20,12,36,11,21,28,25,9
161571C0400,16,17,14,19,27,38,20,9,9,12,14,25,11,16,12,42,24,28,9
161571C0500,16,17,11,20,34,20,23,17,12,24,19,22,11,31,7,34,18,27,8
161572B0100,16,17,17,11,19,25,28,14,10,33,18,30,4,30,7,29,20,33,7
161572C0100,16,17,11,13,33,22,24,7,11,28,10,28,15,21,11,32,27,32,8
161572C0200,16,17,8,16,29,24,21,5,5,27,19,24,15,15,10,36,32,29,9
161572C0300,16,17,17,16,27,30,27,12,11,15,17,33,10,22,9,26,39,33,8
161572C0400,16,17,11,14,22,29,21,15,9,15,17,28,10,25,11,30,32,16,6
161573B0100,16,17,11,13,30,24,24,15,10,15,24,22,10,20,15,23,17,29,9
161573C0100,16,17,14,13,16,26,29,2,8,27,10,25,12,27,11,35,34,38,10
161573C0200,16,17,10,15,29,26,28,8,6,30,19,24,3,16,9,32,26,24,5
161574B0100,16,5,7,5,13,18,17,5,13,14,10,16,4,11,4,20,11,12,5
161575B0100,16,5,5,8,23,11,12,7,7,7,5,16,2,14,8,20,19,12,1
161576B0100,16,17,14,24,33,30,30,12,10,26,19,29,12,19,14,33,37,22,8
161577B0100,16,5,5,16,20,17,25,9,3,27,20,26,9,20,6,27,16,28,4
161577C0100,16,5,13,10,28,25,23,18,4,24,17,33,5,13,7,18,14,16,10
161578B0100,16,5,11,14,22,26,26,10,13,15,5,23,13,21,9,20,27,27,7
161579B0100,16,17,13,14,22,29,28,9,9,27,20,28,1,14,11,35,41,26,5
161580B0100,16,5,10,11,18,17,28,7,4,15,13,14,7,14,10,18,14,18,3
161580C0100,16,5,9,11,17,17,15,3,7,17,9,14,10,9,8,16,22,18,4
161581B0100,16,5,3,7,10,16,11,9,3,4,7,10,5,12,5,16,6,10,3
161582B0100,16,5,8,8,18,6,8,1,5,15,8,11,5,11,4,12,12,6,5
161583B0100,16,17,18,15,26,31,31,11,8,31,17,29,12,21,9,37,19,19,11
161583C0100,16,17,10,24,31,29,29,7,6,20,18,26,8,28,14,29,31,26,9
161583C0200,16,17,15,19,29,26,28,8,6,27,26,27,11,24,5,37,21,30,11
161583C0300,16,17,11,14,24,30,25,8,7,24,11,35,12,25,10,32,24,34,9
161584B0100,16,17,20,16,27,24,20,14,8,19,17,25,8,24,13,41,19,25,12
161584C0100,16,17,16,11,38,26,26,17,13,30,19,24,11,27,12,15,18,21,7
161584C0200,16,17,11,19,34,31,25,13,10,16,15,28,10,23,12,35,32,22,4
161584C0300,16,17,20,13,16,34,29,8,7,24,22,26,5,26,9,25,29,24,8
161584C0400,16,17,12,17,28,16,29,8,5,20,13,26,11,25,4,35,28,25,7
161585B0100,16,5,10,9,16,14,17,12,2,12,9,12,6,19,2,15,12,12,4
161586B0100,16,5,6,11,13,17,19,7,7,13,8,15,11,15,7,16,18,21,6
161586C0100,16,5,8,11,19,14,17,6,4,18,7,15,12,12,10,21,19,12,7
161587B0100,16,5,14,11,17,22,23,7,10,16,15,20,6,13,5,17,14,18,4
161587C0100,16,5,11,9,20,19,26,4,1,18,13,16,11,14,12,24,23,20,7
161587C0200,16,5,10,13,22,18,21,5,15,20,13,24,8,12,8,21,18,20,3
161588B0100,16,5,3,10,17,11,10,7,5,6,9,11,3,10,2,13,9,9,7
161589B0100,16,17,20,16,28,27,22,9,8,32,27,25,15,27,15,31,32,28,12
161589C0100,16,17,16,26,27,36,36,9,5,15,22,22,3,27,12,36,26,28,10
161590B0100,16,19,8,9,20,28,25,7,6,14,18,38,7,28,17,25,30,30,9
161590C0100,16,19,14,16,27,22,19,15,9,23,12,28,14,18,8,32,29,29,13
161591B0100,16,19,15,16,43,28,33,14,2,23,22,29,10,24,12,24,30,23,6
161592B0100,16,19,12,15,30,33,31,4,6,28,19,23,10,25,4,28,23,29,6
161592C0100,16,19,15,24,19,28,29,5,7,27,16,22,17,21,7,30,29,24,8
161592C0200,16,19,12,18,29,27,31,8,9,22,23,14,11,32,7,30,13,20,8
161593B0100,16,19,10,12,28,33,31,13,9,29,21,24,11,23,12,31,20,26,10
161593C0100,16,19,11,16,37,23,34,13,12,26,21,24,14,23,12,39,22,31,12
161594B0100,16,19,12,12,20,18,27,11,6,26,16,23,8,21,13,17,24,24,11
161594C0100,16,19,14,15,24,21,30,11,12,17,15,16,8,23,12,28,31,15,9
161594C0200,16,19,12,15,22,17,19,11,11,21,12,29,13,25,4,25,21,24,12
161595B0100,16,7,9,16,17,15,17,13,6,13,12,21,9,12,4,22,17,23,4
161595C0100,16,7,8,5,9,18,20,4,5,13,9,15,9,13,3,22,15,15,10
161596B0100,16,19,11,19,25,33,23,16,8,20,21,25,12,20,11,36,21,21,8
161596C0100,16,19,10,6,26,24,28,7,6,24,18,21,12,15,14,27,24,31,6
161597B0100,16,19,10,9,30,31,23,13,7,25,21,26,8,27,8,30,27,34,9
161597C0100,16,19,9,13,30,27,38,6,8,29,23,26,8,33,8,33,21,31,12
161598B0100,16,19,18,16,32,28,26,11,16,22,16,27,4,18,9,16,22,28,5
161598C0100,16,19,11,15,34,22,33,4,11,24,17,26,7,21,10,29,26,28,6
161599B0100,16,7,7,9,24,23,12,12,3,12,17,20,5,20,5,25,22,13,6
161600B0100,16,7,7,11,22,15,18,6,11,8,17,16,7,9,6,14,20,17,7
161600C0100,16,7,8,11,19,18,30,8,2,12,10,16,4,20,8,23,12,23,4
161601B0100,16,14,12,16,37,33,33,12,6,20,13,29,16,19,19,34,32,27,20
161601C0100,16,14,16,13,26,33,31,17,8,25,15,28,10,25,16,27,29,24,11
161602B0100,16,14,18,19,41,24,29,5,9,25,21,36,7,28,12,32,31,19,11
161602C0100,16,14,14,15,27,30,26,6,12,22,21,33,11,31,11,39,27,22,10
161602C0200,16,14,16,12,31,26,32,12,7,27,26,31,16,30,8,34,36,18,14
161603B0100,16,14,19,15,26,29,23,12,10,18,15,25,10,17,9,32,25,26,6
161603C0100,16,14,14,15,26,21,21,10,3,30,23,24,13,16,10,27,20,28,13
161603C0200,16,14,10,12,23,27,29,11,11,23,21,24,9,14,5,27,28,24,5
161603C0300,16,14,13,12,22,19,21,11,10,22,16,24,8,29,7,36,26,21,5
161603C0400,16,14,8,12,28,23,18,12,9,29,13,29,4,13,6,33,34,25,12
161603S0100,16,2,20,31,45,55,48,31,19,34,36,41,19,44,20,48,44,46,21
161604B0100,16,2,15,9,22,28,11,15,4,18,12,20,9,21,11,22,23,24,10
161604C0100,16,2,13,11,32,19,22,10,6,16,19,21,15,19,3,19,21,16,6
161604C0200,16,2,9,8,18,17,22,7,4,26,14,28,10,22,6,25,28,24,4
161605B0100,16,2,5,7,27,17,18,4,7,17,11,9,14,23,9,24,14,13,4
161605C0100,16,2,9,8,21,26,17,14,9,20,13,18,4,12,9,18,22,14,10
161606B0100,16,2,9,5,18,17,14,4,5,15,8,13,7,14,5,19,12,18,7
161606C0100,16,2,14,6,21,17,12,5,6,12,9,14,5,10,7,24,17,15,2
161607B0100,16,14,18,18,39,24,27,11,10,26,24,22,20,21,8,30,22,30,8
161607C0100,16,14,22,13,29,23,27,12,13,21,19,33,8,34,7,24,22,32,10
161607C0200,16,14,26,8,34,23,34,9,11,27,26,31,11,29,15,30,25,26,7
161608B0100,16,2,8,12,26,17,23,8,9,15,18,25,11,12,4,15,23,20,10
161608C0100,16,2,15,16,20,30,21,10,8,24,20,13,9,21,10,19,26,16,10
161608C0200,16,2,13,14,22,21,18,4,8,25,12,23,6,19,7,34,18,22,5
161609B0100,16,14,14,8,21,21,34,12,16,17,12,30,10,26,12,19,28,24,16
161609C0100,16,14,4,15,26,33,21,13,5,16,27,28,9,23,5,29,24,23,7
161609C0200,16,14,13,13,29,28,28,12,6,23,11,33,10,29,4,31,32,20,10
161609C0300,16,14,13,14,25,29,28,9,7,19,11,29,8,26,10,33,28,22,7
161609C0400,16,14,21,13,29,24,26,8,8,25,19,23,6,33,7,39,24,29,6
161610B0100,16,2,11,7,15,25,14,4,8,18,13,19,8,11,5,14,15,15,5
161610C0100,16,2,10,7,22,27,19,15,2,17,14,15,5,13,8,16,17,9,4
161611B0100,16,14,11,16,30,27,25,14,4,25,25,23,10,32,9,22,21,27,6
161611C0100,16,14,12,15,17,23,28,13,13,25,13,31,9,23,8,26,27,32,12
161611C0200,16,14,13,14,21,36,23,6,5,26,13,27,13,23,9,29,24,30,8
161612B0100,16,2,11,13,18,24,26,8,7,10,16,23,8,22,10,21,26,25,4
161612C0100,16,2,8,12,21,23,23,16,11,22,19,19,9,30,12,21,23,17,9
161613B0100,16,14,11,16,19,27,21,12,16,27,17,19,9,25,10,33,18,22,12
161613C0100,16,14,7,14,32,26,25,13,10,16,14,19,12,28,6,28,26,29,12
161613C0200,16,14,12,15,27,25,33,9,9,15,17,25,10,22,13,28,23,20,15
161613C0300,16,14,9,16,28,32,20,11,8,18,17,22,11,16,13,29,15,25,8
161613C0400,16,14,11,15,27,23,22,7,7,22,14,23,5,17,7,26,29,27,6
161614B0100,16,14,14,12,29,24,24,9,3,25,25,30,10,31,9,39,26,25,12
161614C0100,16,14,11,13,21,30,19,10,9,20,24,31,16,19,10,28,32,34,7
161615B0100,16,14,6,11,25,24,30,10,3,17,26,16,9,20,9,23,25,20,8
161615C0100,16,14,10,20,26,18,14,12,8,28,25,21,12,14,10,28,22,24,9
161615C0200,16,14,18,13,22,17,28,7,7,22,12,23,6,21,8,27,22,22,4
161616B0100,16,2,10,5,17,26,20,5,7,18,19,33,8,14,8,20,26,15,5
161616C0100,16,2,13,14,20,20,23,6,8,18,10,30,8,21,8,22,25,18,7
161617B0100,16,2,10,8,23,21,19,8,8,15,11,15,7,17,9,16,25,13,6
161617C0100,16,2,13,10,23,19,25,6,5,15,14,19,4,16,6,20,20,12,4
161618B0100,16,2,16,11,15,16,15,4,5,14,14,19,9,25,8,32,22,14,5
161618C0100,16,2,9,14,28,22,18,4,6,18,17,20,6,22,9,21,17,24,7
161619B0100,16,2,14,12,19,24,15,7,9,13,15,14,8,12,8,25,22,18,12
161619C0100,16,2,8,9,17,19,20,11,6,15,10,15,5,18,5,27,19,21,7
161620B0100,16,14,14,12,26,18,33,14,7,25,30,23,10,28,15,31,25,24,12
161621B0100,16,2,12,12,23,17,22,5,4,20,19,26,6,30,11,26,26,24,6
161622B0100,16,14,11,15,22,35,29,8,5,19,19,24,11,23,9,23,21,20,10
161623B0100,16,2,12,11,19,17,20,8,11,16,16,18,12,14,7,24,21,21,7
161623C0100,16,2,8,9,19,14,25,12,7,25,12,27,4,21,10,23,22,15,2
161623C0200,16,2,7,11,32,24,29,8,4,19,12,14,13,23,4,13,19,17,11
161624B0100,16,14,10,13,24,29,28,11,5,38,22,29,18,24,5,36,36,33,7
161624C0100,16,14,17,14,31,21,25,11,7,22,22,31,11,27,11,40,29,23,14
161624C0200,16,14,12,14,25,39,22,11,10,19,18,21,7,31,8,36,32,28,8
161625B0100,16,14,9,13,32,23,34,9,9,29,23,26,9,24,11,37,35,22,8
161625C0100,16,14,13,15,28,28,35,11,9,16,27,27,8,30,11,36,25,29,12
161625C0200,16,14,10,16,30,36,30,13,5,23,27,30,11,28,13,31,25,19,7
161626B0100,16,2,14,10,15,23,19,5,6,23,10,17,6,15,10,13,13,24,5
161626C0100,16,2,9,10,13,22,30,13,6,15,10,22,5,25,9,27,23,19,4
161627B0100,16,14,13,8,29,28,20,6,10,20,24,26,6,28,3,25,27,28,8
161628B0100,16,14,9,10,18,33,22,6,6,24,11,20,15,30,9,22,19,24,6
161628C0100,16,14,8,9,30,32,18,11,6,17,21,20,5,26,9,28,22,19,11
161629B0100,16,14,12,18,33,26,22,16,4,24,23,39,11,30,7,36,33,27,16
161629C0100,16,14,14,20,30,29,30,12,11,26,14,46,6,27,8,42,24,21,9
161630B0100,16,2,9,12,25,21,15,7,5,15,10,12,7,16,5,22,15,23,3
161630C0100,16,2,9,9,22,16,12,6,9,16,11,12,6,14,12,32,17,21,10
161631B0100,16,2,6,8,21,13,17,5,8,9,10,19,6,13,3,18,8,18,6
161631C0100,16,2,4,9,6,17,17,2,5,14,10,13,3,10,3,28,20,11,5
161632B0100,16,14,16,16,43,17,24,11,5,23,19,23,5,19,13,19,13,20,6
161632C0100,16,14,12,10,22,29,21,9,10,24,15,25,10,23,11,30,31,25,14
161633B0100,16,2,13,12,22,15,22,12,2,20,11,19,8,17,9,17,23,13,6
161633C0100,16,2,6,5,23,28,13,6,7,12,19,14,9,24,3,21,20,22,6
161634B0100,16,14,12,16,30,24,31,13,8,25,14,29,6,30,9,22,31,26,13
161635B0100,16,14,16,9,33,38,28,17,12,23,14,31,8,19,8,34,24,24,7
161635C0100,16,14,15,16,18,35,35,12,8,17,26,19,10,25,7,35,33,24,13
161635C0200,16,14,13,11,30,32,35,11,9,28,17,21,12,14,3,38,31,22,9
161636B0100,16,2,4,10,23,15,24,9,8,15,13,22,12,28,7,23,19,23,11
161636C0100,16,2,12,13,28,16,20,11,9,25,11,20,13,19,6,21,19,22,9
161637B0100,16,2,10,11,21,25,15,8,5,19,14,22,10,22,5,26,15,21,5
161637C0100,16,2,10,10,26,16,26,10,9,22,13,20,12,25,10,15,16,26,6
161637C0200,16,2,12,8,20,24,31,4,9,23,12,12,11,19,6,28,19,18,8
161638B0100,16,2,11,14,21,23,25,11,3,22,7,21,5,18,7,16,20,20,9
161638C0100,16,2,11,7,21,24,23,3,5,19,17,14,8,23,6,19,16,15,5
161638C0200,16,2,4,11,15,18,26,9,4,20,10,24,4,18,7,23,23,22,5
161639B0100,16,2,10,10,19,23,23,3,5,16,12,15,5,16,6,21,13,9,4
161640B0100,16,2,8,9,12,12,14,8,2,21,14,15,1,16,4,18,21,25,9
161640C0100,16,2,11,7,17,25,25,4,5,10,14,21,5,21,9,17,14,13,3
161641B0100,16,2,6,14,17,25,29,5,8,22,14,18,11,19,6,31,18,20,7
161641C0100,16,2,17,7,17,22,21,13,6,22,15,27,10,12,10,26,21,19,6
161642B0100,16,2,9,7,24,21,14,10,5,13,13,22,10,17,9,28,24,14,6
161643B0100,16,14,12,13,37,19,28,14,9,20,21,29,17,20,10,31,28,31,7
161644B0100,16,14,17,19,28,23,22,14,9,32,21,32,6,13,9,34,29,26,5
161645B0100,16,2,10,7,23,20,9,5,9,9,9,12,5,17,6,15,11,23,4
161645C0100,16,2,8,7,13,13,15,5,7,21,5,14,2,16,3,14,20,15,7
161646B0100,16,2,11,13,18,22,22,14,12,14,16,22,4,17,8,18,15,21,8
161646C0100,16,2,9,13,24,22,17,9,9,15,19,15,4,15,6,21,14,20,13
161646C0200,16,2,11,13,29,19,19,10,8,17,15,24,8,17,6,19,26,22,5
161647B0100,16,6,10,13,26,25,31,8,4,25,16,27,9,18,6,20,20,22,12
161647C0100,16,6,12,16,32,23,14,11,7,16,16,30,13,17,7,38,28,17,5
161647C0200,16,6,11,9,23,18,21,11,4,25,12,24,11,25,11,25,16,27,14
161648B0100,16,6,2,13,20,22,22,4,4,23,15,15,7,19,11,17,17,13,9
161648C0100,16,6,3,9,21,18,17,9,10,18,17,21,4,14,6,25,22,10,4
161649B0100,16,6,7,6,17,19,19,6,4,17,13,16,7,12,3,19,14,15,10
161649C0100,16,6,7,8,19,16,9,2,4,17,10,18,7,15,15,18,12,12,5
161650B0100,16,18,13,15,31,35,30,10,9,28,16,24,15,20,13,28,41,19,7
161650C0100,16,18,14,7,31,28,30,10,9,23,21,30,16,21,9,32,30,28,8
161651B0100,16,18,8,13,27,28,36,12,9,28,18,33,5,19,9,33,28,23,6
161651C0100,16,18,11,13,25,27,24,13,10,27,13,28,8,29,10,39,38,27,8
161652B0100,16,6,11,11,28,29,20,3,12,19,20,23,16,17,8,21,27,20,13
161652C0100,16,6,16,14,27,28,22,6,6,18,11,25,5,19,12,24,26,23,17
161653B0100,16,6,9,4,14,11,8,2,8,19,16,15,3,11,4,16,13,14,3
161654B0100,16,6,10,18,17,8,23,10,7,24,18,23,8,18,9,23,13,15,4
161655B0100,16,6,7,16,23,20,31,12,9,20,13,18,9,25,4,29,19,27,5
161656B0100,16,18,16,10,28,16,20,8,11,29,13,27,9,11,8,28,21,33,4
161656C0100,16,18,10,13,26,31,27,3,5,26,17,32,6,17,3,25,18,21,10
161657B0100,16,6,6,5,13,15,12,3,0,7,11,9,6,9,0,12,14,17,3
161658B0100,16,6,8,6,14,20,19,3,2,9,7,15,9,10,3,15,10,19,2
161659B0100,16,6,4,4,10,6,15,11,4,12,6,14,5,7,2,6,17,15,2
161660B0100,16,6,9,7,12,8,10,4,1,8,8,5,7,7,4,16,9,7,2
161661B0100,16,7,12,13,20,21,21,14,5,16,16,24,10,28,10,34,21,24,10
161661C0100,16,7,7,4,26,35,18,15,7,19,25,21,14,26,5,20,23,37,7
161661C0200,16,7,11,15,36,28,14,12,14,18,23,21,6,28,6,21,28,30,7
161661S0100,16,7,19,22,55,42,43,25,19,46,48,48,15,34,19,50,36,51,24
161662B0100,16,19,16,16,22,27,25,10,8,29,19,32,16,29,8,33,26,24,11
161662C0100,16,19,21,16,30,24,19,14,9,22,21,28,12,18,10,26,16,31,8
161662C0200,16,19,10,15,33,21,21,12,7,24,20,35,10,29,4,33,22,24,11
161662C0300,16,19,12,16,25,28,26,11,11,20,19,25,9,33,10,44,30,23,5
161662C0400,16,19,16,14,25,29,29,7,9,26,23,29,9,23,16,42,28,22,11
161662C0500,16,19,18,13,26,30,30,8,11,24,13,26,4,23,6,41,29,30,13
161663B0100,16,19,9,19,31,32,35,13,11,21,22,28,13,18,10,27,29,30,16
