CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PT_PVEM_PANAL,PT_MORENA_PANAL,PVEM_MORENA_PANAL,PT_PVEM,PT_MORENA,PT_PANAL,PVEM_MORENA,PVEM_PANAL,MORENA_PANAL,MC,PAZ,MD,PP,PES,RSP,FPM,CNR,NULOS
321085B0100,32,10,2,2,9,11,2,2,0,5,1,2,1,1,8,9,1,6,9,2,9,16,6,1,3,2,46,2,0,0,1,4,7
321086B0100,32,13,3,2,12,23,2,1,3,8,4,1,6,0,14,9,7,8,7,4,36,33,5,2,4,10,65,3,5,0,2,23,16
321086C0100,32,13,2,0,10,17,4,0,1,8,1,0,5,6,21,12,7,7,5,2,39,20,4,5,6,7,80,5,2,0,3,14,12
321086C0200,32,13,0,1,12,18,3,1,1,3,0,3,6,2,23,19,6,8,8,0,34,33,7,5,10,6,68,1,2,0,4,20,9
321087B0100,32,13,3,2,9,12,1,1,1,9,8,3,4,3,10,6,1,6,9,0,28,18,2,1,4,10,67,5,3,0,1,17,14
321087C0100,32,13,2,2,9,17,3,1,1,6,0,0,6,2,19,9,5,7,6,3,25,17,8,3,7,6,57,2,2,0,6,19,5
321087E0100,32,13,0,1,4,6,2,2,0,2,1,0,5,0,5,3,2,6,1,1,12,14,1,1,1,6,20,3,0,0,1,1,4
321088B0100,32,13,0,2,8,14,2,1,1,6,1,0,4,1,21,5,7,3,10,2,27,26,4,3,14,6,59,2,1,0,2,15,11
321088C0100,32,13,0,2,11,14,6,0,0,7,4,3,6,0,21,8,3,10,2,1,24,24,1,1,8,6,60,3,1,0,5,11,11
321089B0100,32,13,2,1,8,20,2,2,1,11,6,1,6,5,18,10,3,9,6,2,26,24,2,2,8,8,62,2,2,0,5,15,7
321089C0100,32,13,1,1,11,18,1,1,2,11,3,2,6,2,17,11,6,6,12,1,32,18,3,2,8,9,61,3,4,0,3,16,9
321089C0200,32,13,0,3,16,19,1,0,1,10,3,4,11,4,10,8,5,6,5,1,25,24,5,3,8,9,49,0,4,0,2,15,11
321090B0100,32,10,1,0,11,15,1,0,3,11,3,4,5,6,16,8,6,4,2,2,24,20,3,4,7,8,61,1,1,0,3,15,6
321090C0100,32,10,2,2,9,24,4,1,2,11,5,3,8,0,19,10,3,16,5,2,28,14,7,6,7,5,63,2,2,0,4,13,9
321091B0100,32,10,0,2,6,11,3,1,1,7,1,1,5,4,14,6,2,7,10,2,23,16,5,3,6,7,50,2,2,0,4,17,3
321091C0100,32,10,0,1,10,18,1,1,1,7,4,2,9,3,10,9,3,9,8,1,22,16,8,0,3,8,71,0,0,0,5,7,6
321092B0100,32,3,0,0,10,9,2,0,2,9,3,0,3,1,8,1,3,5,2,0,23,15,1,1,7,3,34,2,1,0,2,7,12
321093B0100,32,10,1,1,9,11,5,0,0,3,1,4,7,1,17,6,8,6,7,1,31,18,3,2,7,11,50,0,2,0,3,12,9
321094B0100,32,7,1,1,11,13,4,3,1,10,4,1,8,4,14,9,3,7,4,0,20,20,3,6,7,7,57,3,0,0,5,11,8
321094C0100,32,7,0,0,11,20,2,1,1,9,1,1,8,2,14,6,3,5,5,0,23,18,2,1,6,8,57,3,5,0,2,14,11
321094S0100,32,7,3,3,26,42,8,3,1,21,1,2,16,2,46,16,11,16,7,0,71,48,12,5,15,21,131,3,9,0,6,33,20
321095B0100,32,7,0,1,6,11,2,0,1,9,1,5,7,2,16,11,4,3,9,4,20,22,2,0,8,12,55,0,0,0,5,17,9
321095C0100,32,7,1,0,4,17,4,0,1,7,3,4,6,2,14,6,1,5,6,0,17,18,6,2,2,7,61,1,2,0,2,14,9
321096B0100,32,7,1,0,8,20,1,0,1,3,0,0,6,3,21,9,4,11,3,1,18,15,2,5,5,10,53,2,0,0,4,8,8
321096C0100,32,7,2,1,7,15,3,1,1,5,1,1,5,2,13,9,4,5,5,4,23,17,3,2,4,12,47,3,1,0,3,9,5
321097B0100,32,7,2,4,14,24,1,1,2,13,3,1,7,4,32,11,5,13,7,2,40,30,5,4,4,24,81,2,1,0,8,20,11
321097C0100,32,7,2,1,10,26,7,0,0,14,3,5,11,4,25,8,4,10,12,0,43,33,6,2,12,13,98,5,1,0,3,20,12
321097C0200,32,7,1,1,20,26,2,2,2,8,2,4,8,4,29,14,4,7,9,2,26,24,6,8,11,7,93,3,5,0,8,18,21
321098B0100,32,14,0,0,6,17,1,1,3,8,4,1,2,0,8,3,4,6,7,3,15,16,4,2,8,4,32,3,1,0,2,10,2
321099B0100,32,14,2,2,9,18,2,2,3,8,4,0,9,3,21,4,8,10,7,4,24,24,3,2,8,10,59,0,3,0,1,19,14
321100B0100,32,14,1,3,8,16,3,0,1,12,1,1,7,3,9,6,2,9,6,0,19,15,2,2,4,9,41,3,2,0,2,16,4
321100C0100,32,14,0,0,8,15,0,0,1,10,1,2,5,1,14,8,4,2,5,3,15,21,3,3,4,5,55,2,1,0,4,6,11
321101B0100,32,11,0,0,3,11,2,1,1,8,0,2,3,3,7,3,3,2,2,0,15,9,2,2,2,0,35,0,0,0,1,11,6
321102B0100,32,11,0,1,4,11,0,0,0,6,2,1,2,0,6,4,1,5,2,3,14,6,1,1,2,6,25,0,1,0,2,8,6
321103B0100,32,11,0,1,5,12,2,0,0,3,0,0,0,2,8,3,1,2,0,0,7,4,3,0,1,0,19,1,0,0,3,3,3
321104B0100,32,11,0,0,6,9,1,0,0,1,3,0,8,1,12,4,1,5,2,0,13,5,2,1,2,3,22,0,1,0,0,7,3
321105B0100,32,11,0,0,2,4,3,0,1,1,0,0,2,2,6,5,2,5,0,0,16,10,1,2,4,3,27,3,3,0,4,4,4
321106B0100,32,14,3,0,9,22,1,1,1,12,3,3,6,1,13,13,4,10,9,1,32,27,5,2,6,8,54,4,0,0,6,14,5
321106C0100,32,14,1,1,12,21,3,1,1,11,3,3,9,3,16,10,5,9,9,1,37,19,7,1,4,7,58,5,3,0,6,13,8
321107B0100,32,14,0,0,9,24,5,1,1,10,2,2,6,2,18,8,7,13,6,1,29,25,4,5,9,14,60,2,0,0,3,14,10
321108B0100,32,14,2,3,12,26,1,2,1,14,6,1,10,3,30,18,3,11,10,2,31,20,4,5,7,4,77,3,3,0,8,25,10
321109B0100,32,14,1,1,10,26,4,2,4,7,5,3,9,0,18,8,11,12,9,2,33,21,3,3,9,9,96,4,0,0,6,18,10
321109C0100,32,14,4,2,13,20,6,0,3,14,3,1,9,2,20,11,6,13,8,3,41,33,4,3,7,10,72,5,2,0,8,14,8
321110B0100,32,14,1,0,13,14,4,2,2,12,2,0,7,3,19,5,6,6,2,2,36,21,5,3,4,6,63,3,3,0,2,17,9
321111B0100,32,14,1,0,13,18,2,0,4,9,3,2,6,5,19,14,4,9,7,3,27,17,7,1,5,15,75,3,0,0,3,14,12
321111C0100,32,14,0,2,13,29,7,1,1,10,4,2,8,3,17,11,6,6,5,2,35,14,6,2,7,9,70,3,5,0,3,18,8
321112B0100,32,14,0,0,10,12,0,0,0,7,2,3,7,2,14,2,3,13,7,1,18,21,3,3,3,7,42,4,3,0,5,16,6
321113B0100,32,14,4,2,17,15,3,0,2,8,2,2,3,4,20,10,4,8,3,3,32,21,3,4,11,10,90,1,1,0,5,20,12
321114B0100,32,14,1,0,12,26,5,1,2,15,2,1,8,0,21,9,5,11,4,2,22,19,5,0,6,5,66,1,0,0,6,20,9
321115B0100,32,14,2,0,11,20,4,2,2,13,3,1,6,4,24,3,10,10,9,2,33,24,4,3,5,5,81,4,2,0,2,23,12
321115C0100,32,14,2,3,11,25,2,2,1,13,2,2,11,2,17,9,9,7,8,1,36,23,3,6,8,6,79,2,3,0,6,23,10
321116B0100,32,14,2,2,19,31,3,1,4,13,3,5,7,4,12,5,10,16,3,1,28,32,6,6,8,9,71,2,3,0,3,12,9
321117B0100,32,14,0,2,5,12,1,1,1,9,1,1,8,2,13,7,1,9,5,1,33,19,5,3,5,7,53,4,1,0,3,12,6
321118B0100,32,14,3,1,2,17,3,0,4,6,1,2,6,2,10,7,4,6,6,2,13,19,1,2,6,11,42,3,1,0,5,12,6
321118C0100,32,14,1,0,10,18,1,0,2,2,2,2,4,3,13,3,1,1,3,1,33,27,5,4,5,5,38,2,1,0,3,11,5
321119B0100,32,14,1,4,11,21,2,1,3,13,5,1,14,1,23,9,2,4,8,1,26,32,7,2,7,4,72,2,2,0,4,20,17
321119C0100,32,14,0,2,8,12,3,1,1,8,3,3,5,2,19,8,8,6,8,0,33,20,4,6,8,6,66,0,5,0,11,14,19
321120B0100,32,7,0,3,7,18,3,2,0,16,2,1,6,0,23,6,9,7,3,2,26,20,5,4,10,9,67,5,2,0,2,15,9
321120C0100,32,7,1,2,8,23,1,0,2,10,2,0,3,4,19,14,2,4,6,1,25,14,5,4,11,7,65,0,4,0,2,15,11
321121B0100,32,14,0,0,12,23,2,2,3,7,6,4,6,1,19,11,4,6,3,2,30,26,4,6,5,9,82,1,2,0,7,26,16
321121C0100,32,14,0,1,15,16,5,4,4,13,2,1,5,1,14,5,8,7,5,0,34,25,6,4,8,6,76,3,2,0,4,14,16
321122B0100,32,11,1,1,2,10,0,1,0,4,1,0,4,1,15,6,3,2,1,1,9,11,5,0,3,5,30,1,1,0,1,8,6
321123B0100,32,14,2,0,9,15,2,1,0,4,2,0,3,2,13,7,4,7,5,0,25,9,7,0,5,5,57,1,1,0,5,8,9
321123C0100,32,14,3,1,9,11,1,4,3,6,3,2,6,1,8,7,3,8,4,1,20,22,1,1,3,6,48,2,3,0,4,14,7
321124B0100,32,14,0,2,10,22,1,1,1,14,1,1,3,4,22,9,6,7,7,2,27,35,5,2,6,13,77,2,2,0,2,12,10
321125B0100,32,14,2,1,14,26,1,1,2,12,1,3,6,1,13,7,4,6,6,4,24,15,7,1,5,6,67,2,2,0,3,15,10
321126B0100,32,11,1,1,6,7,2,0,0,3,2,3,1,2,8,3,2,1,2,1,13,18,3,1,0,4,14,2,1,0,4,9,10
321127B0100,32,14,1,1,6,17,4,0,2,11,1,4,7,6,15,6,3,6,6,0,16,19,6,0,11,6,71,3,1,0,3,13,11
321127C0100,32,14,5,5,8,22,3,1,1,7,2,1,6,1,19,4,2,5,2,0,28,18,6,1,6,11,65,0,2,0,5,14,6
321127C0200,32,14,2,4,13,13,2,1,5,14,2,1,9,1,15,5,6,9,4,1,24,23,6,3,6,10,69,1,4,0,2,12,7
321128B0100,32,14,1,0,8,15,3,0,0,9,1,0,5,2,16,8,4,7,7,1,26,20,5,3,5,5,47,1,3,0,4,12,7
321129B0100,32,14,2,0,10,16,2,0,2,11,3,1,8,3,20,7,6,8,7,6,29,23,3,1,8,9,68,1,0,0,6,14,8
321130B0100,32,14,1,0,12,19,4,2,1,11,7,0,12,4,18,10,4,12,9,1,35,21,4,4,4,10,73,3,0,0,3,23,15
321131B0100,32,14,2,2,8,13,3,0,0,7,3,3,4,1,12,3,3,6,4,1,20,13,9,1,2,6,43,2,1,0,4,6,11
321131C0100,32,14,1,4,11,17,2,2,0,10,2,2,4,3,12,2,3,6,5,0,17,15,5,0,4,7,44,2,0,0,7,6,6
321132B0100,32,11,1,2,2,6,4,0,0,5,2,1,1,0,8,6,2,3,3,0,15,4,2,0,2,4,36,2,1,0,0,6,7
321133B0100,32,11,0,2,7,13,0,1,0,10,0,1,2,2,8,5,0,5,2,2,10,11,4,1,2,7,18,0,0,0,5,8,5
321134B0100,32,14,2,1,8,18,1,0,0,8,2,1,9,0,13,4,1,8,7,1,16,13,4,4,6,2,57,1,3,0,0,7,10
321134C0100,32,14,0,0,10,19,3,2,1,7,3,1,5,1,11,4,4,3,7,0,25,21,3,1,5,1,46,0,3,0,4,7,8
321135B0100,32,14,0,2,14,23,1,0,0,8,2,1,13,2,21,9,1,8,4,0,41,26,8,5,5,9,77,2,3,0,5,16,17
321136B0100,32,14,1,0,11,15,2,3,0,10,2,1,8,4,18,5,4,5,5,1,21,25,5,3,6,11,56,1,2,0,2,13,12
321137B0100,32,14,1,2,9,19,1,0,2,6,3,3,7,3,23,7,7,8,7,2,30,15,4,2,7,10,69,1,1,0,4,25,12
321138B0100,32,14,1,1,11,23,3,1,2,10,6,3,1,0,16,8,2,5,6,1,27,11,3,6,7,9,65,6,4,0,5,11,13
321138C0100,32,14,3,0,7,24,5,2,1,10,3,2,5,3,19,10,2,15,6,1,32,19,5,1,7,8,66,1,4,0,4,18,9
321138C0200,32,14,4,1,8,26,1,0,2,11,0,1,7,2,15,7,1,6,3,2,23,24,6,5,5,9,56,1,3,0,0,15,14
321139B0100,32,14,1,1,11,23,4,1,5,11,2,3,8,3,19,17,5,13,11,4,41,33,6,2,3,9,79,2,2,0,6,17,9
321140B0100,32,11,0,0,5,9,1,0,0,6,0,0,3,0,12,3,3,3,5,0,10,10,3,1,2,3,32,0,0,0,2,5,8
321141B0100,32,11,0,0,1,6,2,0,0,1,1,1,2,1,4,0,2,2,1,0,7,8,2,0,3,2,23,0,0,0,2,3,4
321142B0100,32,14,0,1,13,17,5,3,0,4,6,2,2,2,17,5,2,4,4,1,22,25,3,3,7,6,60,3,2,0,2,14,11
321143B0100,32,14,0,1,11,20,2,0,2,10,2,2,6,3,25,10,3,7,9,6,29,17,6,2,6,9,60,1,2,0,4,21,9
321144B0100,32,14,1,0,12,10,1,1,0,11,2,3,6,2,18,14,9,9,9,0,35,20,3,4,14,13,67,6,1,0,2,19,11
321145B0100,32,14,2,2,7,11,2,1,2,4,2,3,4,0,12,2,3,7,7,0,26,11,3,3,4,2,40,0,0,0,0,13,7
321146B0100,32,14,1,0,4,10,3,0,2,4,1,1,6,1,6,3,2,2,5,1,16,11,3,2,0,6,31,1,1,0,1,7,3
321147B0100,32,14,1,1,9,17,2,1,1,7,0,1,4,0,15,6,3,12,5,2,13,13,2,6,6,4,59,1,1,0,5,14,8
321148B0100,32,14,0,2,12,18,1,1,2,7,7,2,7,2,19,9,6,4,7,1,25,27,6,4,11,6,50,0,2,0,5,14,4
321149B0100,32,14,0,1,6,14,2,0,0,4,2,3,1,3,7,9,3,2,2,0,20,11,4,5,3,2,38,2,0,0,3,10,5
321150B0100,32,14,2,5,13,16,2,1,4,11,7,2,6,1,24,8,7,5,9,3,23,31,4,4,3,9,79,5,6,0,2,17,11
321151B0100,32,14,0,2,8,16,3,0,1,13,2,2,3,3,13,11,2,11,9,4,29,13,1,4,7,8,55,1,0,0,6,15,9
321152B0100,32,14,1,3,13,23,6,2,2,9,1,3,9,2,14,5,8,6,2,0,22,34,6,4,6,12,64,4,1,0,3,16,15
321153B0100,32,14,2,0,5,19,1,1,2,6,1,0,3,3,9,10,8,4,4,3,30,11,1,1,5,13,52,0,1,0,3,5,12
321154B0100,32,14,1,1,8,11,2,1,0,8,3,2,4,1,9,9,0,4,8,0,14,9,4,4,3,3,44,2,1,0,4,12,10
321155B0100,32,14,4,2,10,15,2,1,0,6,5,2,4,1,15,5,4,8,9,3,25,18,3,3,11,6,59,0,2,0,4,11,13
321156B0100,32,11,0,0,5,7,1,1,2,2,2,0,0,1,8,3,3,3,1,1,12,3,1,1,2,3,28,1,1,0,2,8,2
321157B0100,32,11,1,0,6,7,1,0,0,6,0,1,2,1,10,2,2,4,1,0,11,5,0,0,3,2,25,0,0,0,0,7,3
321157E0100,32,11,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,2,2,2,1,2,0,7,0,0,0,1,1,1
321158B0100,32,14,1,1,7,13,3,0,3,5,1,1,4,0,14,4,2,4,3,2,18,12,3,1,4,6,45,3,1,0,4,16,15
321159B0100,32,14,1,1,5,12,4,0,3,2,1,0,3,1,14,6,0,10,6,0,15,17,5,0,3,10,40,4,0,0,2,16,4
321159C0100,32,14,0,0,7,5,3,3,1,5,2,0,3,1,13,4,1,5,3,2,17,15,3,3,2,5,51,1,1,0,4,14,11
321160B0100,32,14,1,0,3,5,1,0,0,4,6,1,9,0,10,4,3,3,4,0,9,16,2,0,4,8,43,2,1,0,2,10,8
321161B0100,32,14,0,0,5,10,1,1,1,8,2,1,2,3,12,5,7,7,10,3,27,16,2,0,2,0,43,1,0,0,2,13,10
321162B0100,32,11,0,1,8,11,2,0,0,7,1,1,5,2,9,6,4,4,3,1,16,8,2,0,5,5,36,1,1,0,2,14,6
321163B0100,32,11,0,0,2,3,0,0,0,4,0,0,3,0,2,3,1,0,2,0,7,4,2,2,2,3,17,0,0,0,1,1,6
321164B0100,32,14,8,0,8,15,2,0,2,9,2,1,8,3,28,12,4,7,3,2,45,19,8,2,4,12,83,2,4,0,6,8,19
321165B0100,32,14,0,1,14,9,1,0,2,10,1,1,7,3,12,10,5,4,5,1,14,9,6,3,2,4,52,2,1,0,2,22,7
321166B0100,32,11,0,2,3,4,1,1,0,5,3,0,5,0,9,3,0,2,0,0,18,5,1,1,2,2,17,0,0,0,1,5,9
321167B0100,32,11,1,0,1,2,0,0,0,5,0,2,1,0,2,1,3,4,3,0,15,4,0,1,2,1,21,1,1,0,3,4,2
321169B0100,32,14,5,0,10,26,4,1,2,10,3,2,7,4,36,9,4,10,5,1,40,18,7,5,13,12,90,7,4,0,7,12,17
321170B0100,32,11,1,1,4,7,2,1,1,6,3,1,3,3,4,3,2,3,5,0,10,14,3,0,4,7,37,1,0,0,1,10,6
321171B0100,32,14,1,1,9,19,2,1,2,8,1,0,2,0,9,8,2,3,2,2,18,18,2,4,4,4,41,1,1,0,5,15,9
321172B0100,32,14,2,0,4,6,2,0,3,0,2,0,3,1,13,9,4,5,7,1,14,10,4,1,2,3,32,2,2,0,0,9,3
321174B0100,32,14,0,1,7,18,4,0,3,9,0,1,6,2,12,3,3,7,4,2,37,19,5,3,8,8,42,2,1,0,4,12,7
321175B0100,32,14,0,0,6,8,5,0,0,7,0,0,6,2,13,9,2,5,3,0,16,14,3,1,3,2,44,0,1,0,4,7,3
321176B0100,32,11,0,1,9,12,0,1,0,5,2,0,3,1,6,5,2,3,4,1,17,9,3,3,5,3,27,0,2,0,2,11,4
321177B0100,32,11,1,1,3,5,0,1,0,5,3,0,2,0,9,5,1,5,3,1,23,6,4,2,4,2,33,1,1,0,4,5,2
321178B0100,32,14,0,1,2,5,3,3,1,8,0,0,2,1,15,5,1,2,3,0,13,12,3,2,1,4,29,0,1,0,3,4,8
321179B0100,32,14,2,1,4,16,5,2,1,3,1,0,3,2,8,5,2,4,3,1,13,10,4,1,5,3,43,1,2,0,3,12,5
321180B0100,32,11,1,2,3,11,0,0,0,4,1,1,4,2,7,6,2,3,4,1,15,7,1,3,1,3,32,1,1,0,7,5,4
321181B0100,32,11,0,3,4,5,2,0,1,3,0,1,1,1,2,3,2,1,1,2,5,7,0,2,4,7,25,1,1,0,4,5,4
321182B0100,32,14,1,1,8,11,0,2,0,7,1,1,3,0,10,4,5,2,4,0,16,16,2,2,3,1,32,0,3,0,1,4,5
321183B0100,32,11,5,0,4,5,2,1,1,6,1,0,3,1,5,2,1,4,2,0,10,6,4,2,4,3,29,1,1,0,0,9,7
321184B0100,32,11,1,1,3,7,1,0,0,1,1,0,0,1,5,2,1,2,1,1,7,5,5,0,2,4,16,2,1,0,4,4,2
321185B0100,32,11,0,0,1,6,0,0,0,1,0,0,3,0,1,0,2,0,0,0,10,9,0,0,1,4,16,0,0,0,3,2,2
321186B0100,32,11,1,0,3,9,1,1,0,5,3,0,1,2,13,5,1,4,6,0,20,15,2,0,0,5,32,0,2,0,1,6,7
321187B0100,32,11,0,1,2,7,4,2,0,3,1,1,5,1,12,2,1,2,3,1,12,7,2,3,3,3,34,1,2,0,1,5,4
321189B0100,32,11,0,0,4,5,1,0,0,0,0,0,2,0,1,1,0,1,0,1,3,5,0,1,1,1,21,1,0,0,2,4,0
321190B0100,32,14,1,0,8,9,0,3,1,4,1,0,5,1,16,9,1,3,4,3,26,9,7,1,8,9,45,1,2,0,6,11,5
321191B0100,32,11,1,2,6,4,1,2,1,5,0,1,1,0,5,5,2,4,3,2,10,8,0,0,5,4,26,0,0,0,1,8,2
321192B0100,32,10,1,1,10,16,2,0,3,10,4,1,5,4,15,5,6,5,1,0,33,15,8,0,8,5,60,0,3,0,2,13,11
321192C0100,32,10,3,2,11,23,2,0,0,6,4,0,10,2,22,8,4,7,5,3,20,12,2,2,3,6,61,0,1,0,3,15,12
321193B0100,32,6,1,0,10,9,2,2,1,9,1,1,6,1,10,4,1,5,5,0,19,21,5,3,8,4,44,1,1,0,3,5,9
321193C0100,32,6,0,2,7,10,1,1,1,13,1,1,10,4,15,9,5,5,3,2,26,20,4,1,3,6,36,0,3,0,1,11,9
321194B0100,32,6,1,1,8,27,6,0,0,15,3,2,4,2,21,11,4,8,6,1,28,22,8,4,4,12,80,3,5,0,3,25,14
321195B0100,32,10,0,1,5,9,1,1,1,5,0,0,6,0,17,4,3,6,4,2,25,11,4,1,7,6,56,4,0,0,3,14,7
321195C0100,32,10,3,1,9,13,1,0,1,4,1,2,8,3,13,7,2,8,4,2,21,21,3,2,2,8,53,2,1,0,3,14,7
321196B0100,32,10,2,0,10,9,0,1,0,5,3,1,3,4,14,5,2,4,4,1,19,14,3,2,3,3,49,1,1,0,5,7,6
321196C0100,32,10,1,0,5,8,2,1,2,4,4,3,2,1,13,4,0,5,3,0,16,9,5,2,4,9,38,0,1,0,2,13,9
321197B0100,32,10,3,1,14,15,3,1,0,9,2,2,7,1,17,5,4,9,8,0,23,22,3,3,10,8,67,2,1,0,3,6,15
321198B0100,32,10,3,3,17,27,5,1,3,11,2,2,7,2,22,15,5,10,13,1,30,23,7,4,9,11,94,3,4,0,1,14,14
321199B0100,32,6,3,1,7,17,4,1,1,10,4,1,7,2,10,10,5,8,5,0,23,27,6,0,8,5,58,0,3,0,8,15,18
321200B0100,32,6,1,1,7,12,2,1,2,12,3,1,3,2,13,6,3,5,7,3,38,21,4,2,5,9,65,1,3,0,3,11,7
321200C0100,32,6,0,1,8,14,2,1,4,8,1,1,7,3,20,5,4,10,6,0,25,21,9,0,6,5,76,3,1,0,6,12,7
321200C0200,32,6,0,2,7,21,5,2,2,11,2,0,6,2,16,9,3,4,5,0,32,25,8,1,5,5,57,3,3,0,1,12,10
321201B0100,32,3,1,1,5,16,2,0,2,13,4,0,7,1,12,8,3,3,8,0,29,20,2,5,7,3,74,2,1,0,5,10,10
321202B0100,32,3,4,1,12,11,0,0,1,9,5,5,4,1,15,13,4,10,4,2,27,15,5,5,7,6,66,3,4,0,4,14,11
321202C0100,32,3,2,2,8,19,2,2,1,12,4,3,11,1,14,14,4,13,3,0,28,18,8,5,9,7,64,1,3,0,6,13,8
321202C0200,32,3,3,4,13,15,1,0,2,11,1,3,3,4,18,12,5,11,8,1,29,27,4,4,8,7,63,1,4,0,5,9,4
321203B0100,32,10,4,5,20,22,1,0,2,13,3,2,9,2,26,8,6,4,10,2,33,29,4,1,10,11,86,5,3,0,5,22,13
321203C0100,32,10,2,2,14,27,5,3,3,16,1,2,9,1,16,6,8,7,4,2,35,28,5,6,9,8,64,4,0,0,5,22,11
321204B0100,32,3,1,0,8,22,3,2,0,7,2,3,6,2,15,7,4,12,5,0,28,17,6,2,3,7,71,2,5,0,7,22,7
321204C0100,32,3,2,0,13,17,3,1,2,11,4,2,6,0,17,11,5,10,3,0,32,21,4,2,10,10,62,1,0,0,5,9,8
321205B0100,32,3,0,1,7,12,3,1,0,6,1,0,5,0,14,8,6,5,6,0,16,12,1,5,5,7,46,5,0,0,6,10,4
321205C0100,32,3,1,0,8,13,0,1,1,4,5,1,7,2,7,3,0,6,9,0,28,18,4,4,6,4,45,3,3,0,1,12,11
321206B0100,32,6,2,0,14,13,6,0,3,14,5,3,4,1,19,14,10,12,6,1,33,13,7,2,5,10,74,5,1,0,7,11,12
321207B0100,32,3,1,3,15,15,2,1,1,10,2,2,4,2,19,3,3,8,7,1,29,26,2,2,3,7,72,1,1,0,8,19,16
321207S0100,32,3,5,1,24,38,5,0,2,27,11,4,6,5,30,20,15,8,10,3,67,51,11,9,13,19,153,4,7,0,8,28,30
321208B0100,32,3,2,3,8,8,1,0,1,6,1,1,6,0,16,12,2,8,7,2,19,13,6,1,9,3,58,1,0,0,1,14,10
321209B0100,32,6,1,1,12,23,3,2,2,11,2,2,7,0,21,11,6,6,8,4,39,27,6,3,13,7,70,4,4,0,5,19,12
321210B0100,32,6,2,1,9,24,4,1,3,14,2,3,5,2,14,7,4,7,10,1,31,30,5,5,9,12,81,5,4,0,6,17,13
321211B0100,32,3,0,3,7,13,0,0,3,8,2,0,7,0,18,9,5,5,3,2,24,6,2,3,5,6,62,2,3,0,2,13,8
321211C0100,32,3,0,1,12,7,1,1,0,11,4,0,8,3,12,5,5,6,6,1,24,12,1,0,3,2,49,2,1,0,1,17,13
321212B0100,32,3,0,4,15,18,2,5,3,3,5,3,6,5,12,11,8,6,1,1,42,15,4,4,7,6,67,2,2,0,7,20,16
321212C0100,32,3,1,1,12,16,3,2,0,5,3,1,12,1,21,17,8,6,14,0,37,21,3,6,7,10,63,1,0,0,1,11,13
321213B0100,32,3,1,0,7,13,0,1,2,10,3,2,8,0,7,4,2,5,5,1,20,17,0,4,5,6,54,4,1,0,3,12,7
321213C0100,32,3,4,2,5,14,1,0,2,8,2,1,6,1,16,3,7,6,5,1,15,13,6,4,3,3,44,3,1,0,1,13,4
321214B0100,32,10,1,2,12,18,1,0,1,12,5,0,7,0,10,5,4,8,3,2,35,30,0,1,4,5,66,3,2,0,6,6,7
321214C0100,32,10,1,2,8,17,1,1,4,12,3,4,10,5,18,15,6,7,6,1,24,18,5,0,6,4,57,3,3,0,3,19,14
321216B0100,32,3,3,2,12,16,5,1,5,5,1,1,7,2,14,4,6,2,5,2,30,16,4,3,10,9,77,1,0,0,6,14,6
321216C0100,32,3,1,0,12,11,4,1,2,11,1,2,5,1,21,3,4,8,8,1,23,27,5,3,8,8,53,3,1,0,4,16,8
321217B0100,32,6,0,6,8,29,5,0,3,15,2,5,7,3,20,4,7,7,7,1,26,21,6,5,13,12,84,5,2,0,3,23,12
321218B0100,32,6,1,1,10,19,2,0,1,11,5,0,7,1,8,2,4,5,5,1,23,17,3,2,1,5,56,3,1,0,2,12,10
321218C0100,32,6,2,1,5,10,2,1,0,11,2,0,5,0,11,11,0,6,11,0,27,20,4,0,4,6,59,0,1,0,1,7,10
321219B0100,32,3,0,1,11,21,3,0,2,12,3,1,3,2,13,12,3,7,8,0,25,23,6,3,7,13,63,5,1,0,5,16,11
321220B0100,32,10,3,1,12,10,2,1,2,10,3,0,4,1,15,3,1,3,5,1,22,11,6,1,7,7,43,2,0,0,3,7,11
321220C0100,32,10,0,2,8,14,2,0,3,12,0,0,8,1,22,4,2,3,6,1,24,13,4,3,1,4,45,0,3,0,5,12,9
321221B0100,32,10,2,2,7,12,1,1,1,8,3,1,7,0,9,8,3,3,3,0,18,13,2,3,5,4,51,1,2,0,2,9,6
321221C0100,32,10,0,0,11,10,2,1,2,4,2,1,7,0,16,7,5,3,4,2,19,16,2,2,6,4,51,1,2,0,3,10,16
321222B0100,32,13,0,2,12,14,5,0,1,9,3,1,8,0,15,5,2,5,9,1,26,19,9,1,11,9,51,4,3,0,3,13,12
321223B0100,32,13,2,2,10,18,2,4,1,7,3,3,5,3,13,8,1,7,4,1,20,16,3,5,5,7,58,3,1,0,1,21,7
321224B0100,32,13,1,2,6,16,1,1,0,5,4,1,8,0,11,7,4,8,7,1,25,15,3,3,6,4,51,1,2,0,6,7,6
321225B0100,32,6,0,3,10,18,3,1,3,9,2,3,5,3,27,12,1,12,6,0,29,18,6,5,3,13,93,3,3,0,10,17,13
