CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PT_PVEM_PANAL,PT_MORENA_PANAL,PVEM_MORENA_PANAL,PT_PVEM,PT_MORENA,PT_PANAL,PVEM_MORENA,PVEM_PANAL,MORENA_PANAL,MC,PAZ,MD,PP,PFP,PES,RSP,FPM,CNR,NULOS
'321067C0100',32,9,6,4,1,15,16,3,1,4,11,55,1,1,0,0,17,9,21,9,1,40,7,2,0,25,8,9,2,2,1,0,2,30
'321068B0100',32,2,3,3,1,19,8,4,2,5,3,45,1,4,0,4,9,10,17,5,5,29,9,0,0,6,2,3,0,0,0,1,0,19
'321069B0100',32,2,5,3,0,18,18,1,3,0,5,38,0,0,0,3,18,4,19,4,1,26,6,0,0,14,3,5,0,0,0,0,0,29
'321070B0100',32,9,3,6,1,15,17,5,0,1,5,41,0,1,0,2,13,5,15,7,1,24,10,0,0,6,2,5,1,1,2,2,0,23
'321071B0100',32,9,5,3,1,12,8,2,2,4,3,19,0,1,0,1,6,2,12,0,2,16,6,1,0,11,4,5,1,0,1,1,0,12
'321072B0100',32,9,3,0,0,15,12,2,0,2,3,22,1,0,0,0,10,7,10,1,0,12,4,0,1,8,2,3,0,0,1,1,0,12
'321073B0100',32,2,3,6,2,30,20,4,4,3,5,73,4,3,0,7,19,13,19,6,6,33,6,1,1,9,9,4,3,0,3,0,3,28
'321075B0100',32,9,0,4,1,5,6,3,1,0,3,20,1,2,0,1,2,5,5,4,2,7,2,0,0,5,6,6,1,0,0,0,0,9
'321076B0100',32,9,5,4,0,19,11,1,3,1,3,29,0,1,0,1,13,6,11,2,3,29,3,2,0,9,2,4,1,0,1,0,0,12
'321078B0100',32,9,3,3,0,12,11,0,1,0,1,17,0,1,0,1,4,3,6,2,0,6,2,0,0,2,3,3,1,0,0,0,0,8
'321079B0100',32,9,1,1,1,3,10,1,1,3,1,19,0,0,0,0,6,6,2,6,1,13,1,0,0,5,2,3,1,0,0,0,0,14
'321080B0100',32,3,5,5,1,22,13,2,3,2,3,37,1,1,0,3,10,8,10,1,3,30,8,1,1,10,7,15,0,0,0,0,0,25
'321080C0100',32,3,1,6,2,20,9,4,4,5,8,51,2,2,0,3,16,8,17,4,2,29,9,1,0,26,10,9,0,0,0,0,1,21
'321081B0100',32,10,8,2,1,24,15,4,2,6,7,64,1,3,0,1,9,8,21,7,8,37,11,0,0,24,2,11,0,0,1,0,0,34
'321081E0100',32,10,0,0,0,7,2,1,0,0,2,12,0,0,0,0,1,3,2,0,0,7,3,0,0,2,0,2,1,0,0,0,0,5
'321082B0100',32,10,7,5,0,16,11,4,3,4,5,44,1,1,0,3,10,13,19,8,0,22,12,2,1,12,4,5,2,0,0,0,2,31
'321082C0100',32,10,4,0,1,30,12,4,3,6,4,45,2,4,0,3,14,7,17,2,5,39,7,2,0,18,6,9,2,0,0,1,1,25
'321083B0100',32,10,2,3,0,8,4,3,0,0,1,23,0,1,0,1,5,4,5,0,2,15,3,0,0,5,2,1,1,0,1,0,1,6
'321084B0100',32,13,12,8,1,24,18,6,1,6,8,59,4,4,0,5,22,14,20,4,5,48,10,2,1,20,10,14,0,0,1,0,0,40
'321085B0100',32,10,3,2,0,13,9,0,0,3,4,29,0,0,0,1,6,8,10,1,3,17,4,0,0,13,2,2,0,0,0,0,1,19
'321086B0100',32,13,10,2,3,27,13,7,1,2,7,42,2,2,0,4,25,8,18,7,7,45,14,0,1,17,1,6,1,0,3,3,0,29
'321086C0100',32,13,4,4,0,31,34,5,1,6,9,57,2,1,0,3,24,8,16,4,3,41,11,1,0,22,8,6,2,0,3,0,2,27
'321086C0200',32,13,1,5,3,16,24,0,4,6,7,51,0,1,0,5,21,5,17,7,5,44,7,1,1,24,4,11,1,0,1,0,2,29
'321087B0100',32,13,7,2,1,20,14,4,2,3,1,47,1,0,0,2,13,10,12,7,4,32,11,1,0,16,6,5,1,0,1,0,1,31
'321087C0100',32,13,4,5,0,26,12,4,2,2,8,45,3,3,0,2,15,8,18,5,8,28,6,3,0,21,6,7,1,0,0,0,1,16
'321087E0100',32,13,3,4,0,10,5,1,1,0,1,23,0,1,0,3,5,4,6,1,1,10,4,0,0,5,0,1,0,0,0,0,0,6
'321088B0100',32,13,8,4,0,19,17,5,3,3,5,36,3,2,0,3,15,8,20,3,4,31,15,1,0,19,3,4,0,0,1,0,1,25
'321088C0100',32,13,3,4,1,21,12,2,4,9,9,41,1,0,0,5,11,8,18,7,1,40,7,1,1,21,3,1,1,0,0,1,0,27
'321089B0100',32,13,4,2,1,26,17,4,0,4,3,43,2,3,0,2,10,12,23,11,1,33,8,0,0,16,5,8,1,1,0,0,3,27
'321089C0100',32,13,6,6,0,22,15,9,6,5,4,39,2,2,0,7,12,16,14,7,5,35,11,0,0,14,1,4,1,0,1,0,1,29
'321089C0200',32,13,10,5,1,21,16,7,3,1,6,43,0,0,0,4,11,10,18,6,4,29,7,1,1,11,6,9,0,0,1,2,3,22
'321090B0100',32,10,7,4,0,18,20,3,2,6,8,52,3,1,0,6,16,18,8,6,6,33,11,0,1,19,3,2,0,0,0,0,0,27
'321090C0100',32,10,10,3,0,22,13,4,0,7,8,37,3,0,0,2,15,15,21,7,4,27,12,2,1,18,2,9,0,0,2,0,1,25
'321091B0100',32,10,6,4,0,22,7,3,5,1,3,41,2,1,0,4,15,10,23,5,4,26,5,2,0,11,3,10,0,0,2,0,2,25
'321091C0100',32,10,5,5,1,25,9,2,2,4,7,38,2,0,0,1,13,11,13,2,4,30,9,0,0,16,5,2,2,0,1,0,1,16
'321092B0100',32,3,5,3,0,15,8,1,1,3,1,31,0,3,0,3,7,7,9,2,3,20,11,0,0,13,6,3,0,0,0,1,0,15
'321093B0100',32,10,5,3,1,25,10,1,1,4,6,41,1,1,0,4,15,11,19,4,4,27,5,0,0,14,6,6,0,0,1,0,0,16
'321094B0100',32,7,2,2,1,11,13,2,3,2,7,29,2,3,0,3,15,6,18,2,3,36,9,1,0,9,3,5,0,1,1,0,2,28
'321094C0100',32,7,10,3,1,18,17,5,2,6,4,39,4,2,0,1,13,19,14,7,1,27,13,1,0,9,4,4,1,0,1,1,0,13
'321094S0100',32,7,11,8,2,47,31,14,4,9,8,106,7,3,0,7,38,25,45,8,5,74,18,1,0,40,16,12,1,2,1,3,1,74
'321095B0100',32,7,7,2,0,22,18,7,1,3,4,47,0,1,0,4,10,14,11,5,3,25,5,1,0,13,5,13,1,1,0,1,1,21
'321095C0100',32,7,0,3,0,14,10,3,1,2,4,40,3,1,0,3,11,14,12,11,1,29,9,1,0,18,6,7,1,0,2,0,2,14
'321096B0100',32,7,5,3,1,18,9,2,2,2,1,40,1,1,0,2,12,4,16,7,5,30,8,1,0,11,7,5,1,1,1,0,0,24
'321096C0100',32,7,2,5,0,24,11,2,1,4,2,40,1,2,0,4,8,4,12,1,3,28,7,1,0,21,5,2,1,0,0,1,0,19
'321097B0100',32,7,4,6,0,23,16,3,2,3,7,55,1,6,0,4,14,13,25,3,3,47,12,3,1,33,9,15,3,0,0,1,4,33
'321097C0100',32,7,11,5,2,29,21,6,4,7,9,69,3,0,0,7,25,10,24,6,3,41,11,1,0,19,8,6,1,1,2,1,1,31
'321097C0200',32,7,9,6,2,32,23,4,0,5,8,82,1,1,0,3,14,14,23,5,4,48,10,0,0,26,6,9,1,0,0,1,0,34
'321098B0100',32,14,7,2,1,11,7,1,2,5,5,23,1,0,0,1,13,7,12,2,2,17,8,0,0,12,2,5,1,0,0,0,0,12
'321099B0100',32,14,6,5,1,16,15,4,3,8,7,58,1,0,0,5,16,10,22,5,4,40,6,1,1,23,3,5,1,0,1,0,0,29
'321100B0100',32,14,7,5,5,13,9,2,2,2,2,35,2,0,0,4,15,9,11,3,4,27,4,3,0,12,1,0,1,0,0,1,0,20
'321100C0100',32,14,7,1,1,15,9,3,1,1,4,35,1,0,0,0,13,5,9,4,4,26,4,2,0,15,6,6,1,1,1,0,0,20
'321101B0100',32,11,0,4,0,10,5,3,0,2,3,27,2,0,0,0,4,3,11,5,3,21,5,0,0,11,3,2,0,1,1,1,0,9
'321102B0100',32,11,3,1,1,11,8,1,1,3,2,26,0,0,0,0,2,5,9,8,2,13,4,0,0,10,6,2,0,0,0,0,0,10
'321103B0100',32,11,0,2,0,4,5,1,1,0,2,11,0,0,0,0,3,6,6,2,2,8,5,0,0,2,3,3,0,0,1,0,1,6
'321104B0100',32,11,1,2,0,11,10,4,2,2,4,18,1,0,0,2,10,4,7,3,1,14,3,0,0,4,1,1,0,0,0,1,0,11
'321105B0100',32,11,2,1,2,8,6,0,1,1,0,28,1,0,0,1,3,4,4,1,0,18,2,0,0,8,1,3,0,0,2,0,0,10
'321106B0100',32,14,5,6,0,26,15,5,0,5,6,53,3,4,0,4,15,7,17,5,2,35,13,0,1,19,7,8,0,2,1,2,2,28
'321106C0100',32,14,8,1,2,22,16,1,3,4,7,40,0,2,0,7,15,9,19,6,2,32,12,1,2,16,8,3,1,1,1,1,1,31
'321107B0100',32,14,5,1,1,20,22,5,1,3,3,52,1,2,0,5,12,12,23,7,5,29,13,1,0,23,3,9,0,0,3,0,3,28
'321108B0100',32,14,8,3,1,29,23,4,0,3,8,70,4,5,0,4,21,15,14,5,2,40,14,2,0,18,5,10,1,0,0,1,0,35
'321109B0100',32,14,11,2,0,22,20,6,2,7,8,59,2,2,0,1,13,12,27,4,10,41,17,1,0,27,9,9,1,0,2,0,2,29
'321109C0100',32,14,7,5,1,28,23,4,2,9,8,67,0,2,0,1,15,19,18,4,4,36,13,0,0,24,5,9,0,0,2,0,1,30
'321110B0100',32,14,6,4,0,20,12,2,2,7,9,56,1,0,0,4,10,8,16,7,3,27,12,0,1,22,3,5,0,0,2,0,0,25
'321111B0100',32,14,4,4,0,25,18,4,2,5,7,57,1,2,0,1,18,9,16,2,2,47,7,1,1,25,9,3,3,1,2,0,0,31
'321111C0100',32,14,6,5,4,27,14,5,2,2,10,50,0,1,0,3,18,13,23,4,9,45,7,2,0,23,3,1,1,0,1,3,3,25
'321112B0100',32,14,3,3,1,21,8,6,1,2,2,41,3,2,0,1,7,4,13,4,5,18,8,1,2,16,6,2,1,1,0,1,0,26
'321113B0100',32,14,8,4,3,27,23,7,2,8,8,54,2,4,0,3,15,12,18,11,5,41,9,0,1,16,9,4,1,0,4,0,1,37
'321114B0100',32,14,5,3,1,28,14,2,2,3,6,58,1,3,0,3,14,9,25,9,4,37,5,0,1,19,3,7,0,1,0,1,2,22
'321115B0100',32,14,5,10,1,31,16,4,2,6,7,63,0,4,0,5,19,13,17,3,2,47,12,1,0,22,5,6,4,0,1,0,1,29
'321115C0100',32,14,4,8,0,17,23,3,2,10,7,52,2,0,0,4,18,10,17,3,2,39,11,0,0,23,7,12,2,1,1,1,1,28
'321116B0100',32,14,6,5,3,22,27,2,3,3,3,70,0,1,0,1,21,13,21,3,8,38,16,0,0,27,5,9,0,0,2,1,2,28
'321117B0100',32,14,5,6,0,12,15,4,0,1,5,34,0,4,0,2,11,13,11,8,1,20,6,0,0,21,4,5,1,0,2,1,0,21
'321118B0100',32,14,4,5,1,12,12,4,1,3,7,30,2,1,0,2,10,8,10,4,2,27,7,2,0,10,7,5,0,0,1,1,0,15
'321118C0100',32,14,3,1,0,18,13,1,1,2,3,42,0,1,0,2,6,7,12,4,3,25,8,2,1,11,2,6,0,1,0,0,3,22
'321119B0100',32,14,9,5,3,23,20,6,1,4,4,57,1,3,0,3,19,12,24,3,3,32,10,1,2,12,3,6,3,0,1,0,1,29
'321119C0100',32,14,4,4,1,29,15,8,6,5,2,57,1,2,0,2,25,12,24,6,3,41,10,1,0,26,7,7,1,2,3,1,1,22
'321120B0100',32,7,8,4,2,18,9,2,0,5,4,58,4,1,0,3,19,11,25,5,7,28,8,0,1,10,7,10,1,0,1,1,3,21
'321120C0100',32,7,4,2,1,26,15,3,0,2,7,47,1,1,0,1,13,17,10,3,3,31,7,1,2,22,10,9,1,0,1,0,1,32
'321121B0100',32,14,7,4,3,26,17,4,2,7,12,50,4,0,0,1,18,19,20,0,5,30,6,0,0,15,7,7,1,0,2,2,1,27
'321121C0100',32,14,3,6,0,34,13,5,2,9,11,53,2,6,0,4,21,15,20,14,4,43,18,0,1,15,13,4,0,0,2,0,2,26
'321122B0100',32,11,1,0,0,6,5,1,0,1,5,21,1,1,0,1,5,2,14,1,0,21,4,1,0,3,3,3,1,0,1,0,0,13
'321123B0100',32,14,4,1,4,19,5,0,0,4,1,40,1,2,0,4,6,10,15,9,2,21,13,0,2,15,3,8,2,0,0,0,1,15
'321123C0100',32,14,7,5,1,14,12,2,2,3,4,30,1,0,0,4,10,10,18,5,2,27,7,0,0,15,2,3,3,0,0,1,0,17
'321124B0100',32,14,4,6,1,16,12,4,2,6,4,71,0,0,0,4,13,10,16,8,3,36,8,0,2,10,6,7,3,0,3,1,1,31
'321125B0100',32,14,6,3,2,20,13,2,3,4,5,50,0,2,0,2,14,6,16,4,4,36,10,1,0,15,7,8,6,1,0,0,2,28
'321126B0100',32,11,1,1,1,11,7,1,0,1,5,29,0,1,0,1,8,3,7,2,0,13,1,1,0,8,2,3,1,0,0,0,1,10
'321127B0100',32,14,5,4,1,19,20,4,4,4,1,45,3,3,0,4,11,11,16,7,1,25,11,0,0,15,6,8,1,0,1,0,1,19
'321127C0100',32,14,2,5,0,24,14,2,2,2,8,47,0,1,0,2,15,15,13,8,4,25,5,1,1,10,4,8,1,1,0,0,0,31
'321127C0200',32,14,6,3,0,22,13,7,2,3,5,50,1,0,0,1,18,8,10,4,0,24,7,0,1,21,5,8,0,0,1,0,1,27
'321128B0100',32,14,6,4,1,18,11,1,0,3,5,40,1,4,0,2,10,7,9,3,2,18,12,0,0,14,2,4,1,0,2,1,1,27
'321129B0100',32,14,3,9,1,20,20,2,1,3,4,48,0,3,0,0,11,14,29,7,1,30,11,1,0,14,5,7,0,0,3,1,1,32
'321130B0100',32,14,8,7,1,27,16,5,1,6,6,59,4,3,0,1,17,8,17,8,7,44,9,0,0,13,8,11,3,1,1,0,1,30
'321131B0100',32,14,2,3,0,17,15,3,2,2,4,37,2,0,0,3,13,8,13,7,5,24,7,1,0,12,6,4,0,0,1,0,0,14
'321131C0100',32,14,6,1,1,12,9,4,0,5,4,39,1,2,0,3,17,8,6,2,5,19,9,1,0,18,5,4,0,0,1,1,3,22
'321132B0100',32,11,4,4,0,8,6,3,2,2,0,25,3,1,0,2,8,6,9,2,1,15,5,1,0,5,1,2,1,0,3,2,0,14
'321133B0100',32,11,2,2,0,10,9,0,1,7,2,19,0,1,0,1,6,3,5,1,2,22,3,1,0,7,2,2,0,0,2,1,0,11
'321134B0100',32,14,4,0,0,20,13,2,2,8,1,39,2,1,0,5,6,5,12,5,2,24,7,0,0,16,2,8,1,1,1,0,2,19
'321134C0100',32,14,6,5,0,12,11,2,2,2,4,33,2,0,0,5,13,12,7,0,3,18,6,4,0,8,2,5,1,0,0,0,2,20
'321135B0100',32,14,11,3,4,27,24,6,1,7,8,64,3,0,0,2,23,17,28,7,4,45,12,0,3,24,10,4,3,0,0,0,4,31
'321136B0100',32,14,4,6,0,19,18,0,2,6,5,44,1,1,0,3,11,15,10,5,9,38,7,1,0,27,2,4,1,0,0,0,1,14
'321137B0100',32,14,2,6,0,15,8,4,5,3,7,42,1,3,0,2,15,15,15,4,3,29,10,0,0,14,4,5,1,0,0,0,0,26
'321138B0100',32,14,5,6,0,15,17,0,2,5,11,47,3,1,0,2,14,5,16,6,5,40,8,1,0,23,4,5,1,0,1,0,0,16
'321138C0100',32,14,5,2,1,26,16,0,3,7,4,46,0,0,0,3,17,16,12,4,2,35,8,1,0,16,7,5,1,2,2,2,2,29
'321138C0200',32,14,6,5,1,11,16,3,1,6,8,33,4,3,0,3,13,7,14,11,3,41,9,1,0,18,10,10,3,0,2,0,2,25
'321139B0100',32,14,6,8,1,22,16,3,5,3,13,61,1,5,0,4,20,20,27,5,8,30,8,2,0,20,6,9,1,0,3,1,1,42
'321140B0100',32,11,1,1,2,8,7,0,0,2,3,23,1,3,0,2,3,9,7,3,3,7,3,0,0,7,3,7,1,0,2,1,0,7
'321141B0100',32,11,3,0,0,6,2,0,0,0,0,11,0,1,0,1,7,1,2,0,1,7,4,0,0,4,0,0,0,0,0,0,0,7
'321142B0100',32,14,6,2,0,17,15,4,2,2,3,45,0,0,0,5,9,14,20,3,5,42,10,0,0,17,1,3,0,0,0,0,0,22
'321143B0100',32,14,6,5,0,30,19,4,2,2,10,52,3,1,0,2,11,12,28,6,6,30,18,0,2,15,5,2,0,0,2,2,1,27
'321144B0100',32,14,7,6,1,22,12,2,4,8,5,60,1,4,0,3,15,14,26,8,6,42,13,2,0,21,4,6,0,1,1,0,1,32
'321145B0100',32,14,3,3,2,19,9,5,2,3,1,40,1,0,0,2,8,4,12,5,2,20,4,0,0,9,6,1,2,0,0,0,0,20
'321146B0100',32,14,7,4,0,15,7,0,0,4,3,23,2,0,0,1,10,8,10,1,1,19,7,1,0,9,2,6,0,0,0,0,0,14
'321147B0100',32,14,7,3,1,20,11,4,1,5,5,39,0,1,0,1,13,16,5,4,5,21,8,0,1,16,3,8,0,0,1,0,2,20
'321148B0100',32,14,10,3,1,19,15,0,2,5,6,31,0,3,0,4,13,13,13,8,3,38,10,2,1,19,3,4,0,1,1,2,0,23
'321149B0100',32,14,5,6,0,16,3,2,3,3,4,24,1,1,0,1,5,4,7,2,1,24,6,0,0,16,5,4,1,0,0,0,0,14
'321150B0100',32,14,6,4,1,26,17,5,1,6,5,53,1,4,0,2,16,11,18,5,8,40,8,0,0,22,8,4,0,0,1,0,1,29
'321151B0100',32,14,7,6,1,16,13,3,3,2,4,52,1,0,0,5,19,9,14,7,0,31,4,1,1,21,1,7,0,0,0,0,0,30
'321152B0100',32,14,7,4,1,12,12,4,1,7,6,60,2,3,0,3,12,11,20,8,12,44,10,0,0,20,10,8,1,0,0,2,2,39
'321153B0100',32,14,1,3,2,10,18,2,1,3,3,43,0,3,0,3,9,5,13,4,0,20,7,0,0,16,1,4,3,0,0,0,0,22
'321154B0100',32,14,6,2,0,14,16,0,2,3,3,34,3,3,0,1,5,12,13,2,3,24,8,1,1,14,7,7,0,0,0,0,0,21
'321155B0100',32,14,3,4,1,14,14,2,2,4,7,37,3,2,0,4,10,6,14,5,7,24,10,0,1,11,5,6,0,0,0,1,2,28
'321156B0100',32,11,2,0,0,9,9,2,0,2,3,10,0,0,0,0,3,2,5,4,1,7,1,1,0,9,5,2,2,0,0,0,0,13
'321157B0100',32,11,2,1,0,6,4,1,0,2,2,27,1,0,0,3,7,2,8,0,1,14,3,0,0,7,1,1,0,0,1,1,2,9
'321157E0100',32,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,4,0,1,3,1,0,0,2,1,0,0,0,1,0,0,3
'321158B0100',32,14,4,1,0,22,12,0,1,2,3,30,2,1,0,2,12,4,12,1,2,19,5,0,0,8,5,4,0,0,1,1,0,15
'321159B0100',32,14,3,3,0,7,10,4,1,4,1,32,1,0,0,2,13,6,15,9,5,33,5,0,0,16,4,4,1,0,0,1,0,21
'321159C0100',32,14,2,6,0,10,17,4,1,4,5,36,2,1,0,2,12,8,10,6,5,21,5,1,0,13,1,6,0,0,0,2,0,16
'321160B0100',32,14,1,2,0,13,11,2,4,4,6,25,0,3,0,1,6,4,13,8,1,16,3,0,0,9,5,3,1,0,2,0,0,19
'321161B0100',32,14,3,4,0,9,14,0,3,7,2,27,2,2,0,4,15,11,18,3,1,26,9,2,0,16,4,3,1,0,0,0,1,13
'321162B0100',32,11,1,5,0,9,8,2,1,4,4,34,1,0,0,2,9,8,15,4,1,20,8,0,2,12,0,2,0,0,0,0,1,16
'321163B0100',32,11,2,1,0,3,3,1,0,0,1,15,1,1,0,0,5,3,3,0,0,5,3,0,1,4,0,0,1,0,1,0,1,9
'321164B0100',32,14,7,5,1,36,18,6,0,4,4,53,0,1,0,1,19,10,22,11,8,37,11,0,0,10,9,4,1,0,2,0,2,35
'321165B0100',32,14,1,5,0,18,10,3,2,3,3,33,1,0,0,2,8,14,16,4,0,25,5,0,0,11,4,4,1,0,2,0,0,17
'321166B0100',32,11,1,0,1,4,9,1,0,0,3,9,3,0,0,2,5,4,3,1,2,13,1,0,0,2,3,2,2,0,1,0,1,12
'321167B0100',32,11,1,0,0,5,2,3,1,1,2,16,0,3,0,0,5,2,6,1,2,14,3,0,0,4,2,2,0,0,0,0,0,7
'321169B0100',32,14,4,5,2,31,23,7,3,7,6,72,0,1,0,3,15,10,22,7,7,43,17,2,0,29,10,9,2,0,0,0,2,25
'321170B0100',32,11,3,1,1,12,6,2,0,2,4,21,0,1,0,3,8,7,4,6,1,20,5,0,0,7,2,4,0,0,0,0,0,9
'321171B0100',32,14,5,1,0,16,13,3,1,1,1,36,4,2,0,3,10,6,6,6,2,32,2,0,1,8,3,2,2,1,2,0,2,25
'321172B0100',32,14,4,1,0,10,9,3,1,4,3,34,2,3,0,3,12,5,11,4,2,14,7,1,0,14,4,1,0,0,1,0,0,9
'321174B0100',32,14,10,3,1,19,17,2,2,1,1,42,1,1,0,4,15,8,16,3,3,31,4,1,0,17,3,5,2,0,1,0,0,25
'321175B0100',32,14,3,3,0,11,9,1,0,4,0,25,1,1,0,3,10,5,9,2,2,21,6,2,0,12,2,3,0,0,2,0,2,13
'321176B0100',32,11,0,0,2,7,4,3,1,1,3,23,0,0,0,2,5,9,15,5,2,17,4,0,0,7,1,2,2,0,0,0,0,16
'321177B0100',32,11,3,2,0,9,5,0,1,4,2,16,1,1,0,0,8,5,10,2,3,18,4,0,0,9,4,1,1,0,0,0,0,7
'321178B0100',32,14,2,4,1,9,9,5,1,3,3,20,1,1,0,0,8,2,9,4,5,12,4,0,0,11,4,2,1,0,0,1,0,18
'321179B0100',32,14,3,2,0,8,11,4,1,7,6,36,1,0,0,1,13,3,11,2,3,19,2,0,0,8,2,7,0,0,0,0,0,17
'321180B0100',32,11,3,4,0,12,9,1,0,3,1,25,1,0,0,1,12,4,9,3,3,22,6,2,0,9,3,3,0,0,0,0,0,21
'321181B0100',32,11,2,3,1,8,8,2,0,2,2,16,0,0,0,0,5,4,7,1,2,8,5,0,0,3,2,1,0,0,0,0,1,10
'321182B0100',32,14,7,4,0,13,5,6,0,4,2,25,0,0,0,2,7,8,8,7,2,27,5,0,0,8,0,3,0,0,0,2,2,12
'321183B0100',32,11,2,0,0,7,5,1,1,3,3,13,0,2,0,3,8,6,7,0,3,14,4,1,0,4,2,4,0,0,0,1,0,18
'321184B0100',32,11,3,0,0,6,7,0,1,1,1,16,0,1,0,1,7,3,5,2,2,7,7,1,0,3,0,1,0,0,0,0,0,8
'321185B0100',32,11,0,0,2,3,7,0,0,4,0,5,0,0,0,0,4,3,1,2,1,5,1,0,0,6,0,2,0,0,0,0,0,8
'321186B0100',32,11,2,1,0,17,5,1,0,2,3,27,1,1,0,1,5,7,10,1,1,24,8,2,0,10,3,3,0,0,1,0,0,10
'321187B0100',32,11,3,3,0,6,6,0,1,2,3,15,2,2,0,1,5,5,8,1,3,15,3,0,0,6,2,1,0,0,0,0,2,10
'321189B0100',32,11,1,0,0,2,4,1,0,0,1,15,2,0,0,1,3,2,1,0,0,8,0,0,0,5,0,0,1,0,0,0,0,8
'321190B0100',32,14,5,4,1,10,5,2,3,3,5,40,1,1,0,5,15,7,15,4,3,24,6,2,0,16,4,1,1,0,1,0,2,14
'321191B0100',32,11,4,0,0,6,4,1,2,1,2,17,3,1,0,1,10,2,8,1,1,18,9,0,0,8,0,1,0,0,0,0,0,6
'321192B0100',32,10,5,4,0,20,16,6,2,3,2,45,2,0,0,3,10,14,21,4,2,23,7,0,0,16,7,5,1,0,0,0,0,22
'321192C0100',32,10,5,4,0,15,13,1,1,6,4,45,2,2,0,3,9,16,15,6,7,40,7,0,0,17,1,5,0,0,1,0,1,21
'321193B0100',32,6,7,3,0,16,6,4,0,5,2,27,1,1,0,3,7,8,15,6,4,33,5,0,2,12,2,2,0,0,1,0,3,17
'321193C0100',32,6,3,1,1,14,10,3,4,5,3,24,3,0,0,1,9,8,10,2,2,21,4,0,2,10,4,7,2,0,1,2,1,17
'321194B0100',32,6,5,5,4,20,18,4,5,6,2,64,2,3,0,2,19,12,19,3,2,42,13,0,1,16,4,9,1,1,2,1,0,20
'321195B0100',32,10,3,1,0,20,13,2,1,7,5,43,1,2,0,2,13,14,16,7,2,23,8,1,0,17,2,2,0,0,2,0,0,15
'321195C0100',32,10,7,3,0,12,11,4,3,3,13,36,0,1,0,4,16,10,5,7,0,26,9,0,0,13,5,3,1,0,0,0,0,17
'321196B0100',32,10,3,4,0,14,15,0,2,2,7,36,0,0,0,1,14,5,10,4,3,33,8,0,0,17,3,2,1,0,2,1,1,17
'321196C0100',32,10,6,2,1,16,12,3,3,3,4,30,0,0,0,1,11,13,10,2,2,19,3,2,1,16,0,5,0,1,3,1,1,19
'321197B0100',32,10,4,0,1,22,14,2,5,3,2,42,0,3,0,4,15,4,16,3,5,37,2,0,0,23,6,3,1,0,1,0,3,25
'321198B0100',32,10,8,3,0,28,24,3,2,10,10,57,1,1,0,3,14,15,25,9,9,31,12,1,1,31,8,10,1,0,2,0,0,42
'321199B0100',32,6,5,5,3,20,19,4,3,4,3,47,4,0,0,2,15,13,21,8,3,35,10,1,0,20,6,2,2,1,2,0,0,30
'321200B0100',32,6,5,2,1,19,17,5,1,4,2,54,0,3,0,4,13,5,14,7,1,33,10,1,0,13,5,4,1,0,1,0,1,23
'321200C0100',32,6,4,4,0,14,15,3,1,3,4,43,4,1,0,3,13,9,13,7,6,45,9,1,0,14,3,2,4,0,0,0,1,22
'321200C0200',32,6,6,4,0,27,17,3,1,0,3,42,2,2,0,1,11,6,13,3,3,37,8,0,0,18,5,6,0,0,0,0,1,20
'321201B0100',32,3,6,4,1,21,16,3,1,4,6,49,2,4,0,2,11,12,19,5,2,37,6,1,0,20,1,3,1,0,0,0,0,35
'321202B0100',32,3,5,5,1,22,18,6,3,8,4,53,1,1,0,2,22,7,24,8,1,32,6,1,0,14,6,6,1,1,0,1,0,23
'321202C0100',32,3,5,5,2,20,23,2,5,2,7,49,0,2,0,4,16,9,16,5,1,25,5,0,0,19,4,2,1,0,2,0,0,32
'321202C0200',32,3,9,7,0,22,18,8,4,3,5,51,0,1,0,3,7,9,19,6,0,33,10,1,0,21,6,7,1,0,0,0,1,26
'321203B0100',32,10,6,5,3,23,18,2,4,5,3,70,4,3,0,4,20,11,21,7,2,35,13,1,0,26,9,6,2,1,0,2,2,23
'321203C0100',32,10,12,3,0,14,21,7,0,8,8,62,1,2,0,6,17,12,17,7,7,29,9,1,0,20,12,10,1,0,0,1,3,33
'321204B0100',32,3,9,5,3,22,17,1,3,5,6,50,2,1,0,3,14,14,25,7,5,38,6,1,0,19,4,5,0,0,1,0,0,21
'321204C0100',32,3,3,1,2,22,13,3,4,5,4,36,0,3,0,8,19,12,14,10,5,37,13,1,0,20,9,7,1,0,0,0,2,26
'321205B0100',32,3,1,4,1,18,10,5,1,2,1,40,2,0,0,3,11,4,15,4,3,34,7,1,1,17,2,4,0,0,2,0,1,19
'321205C0100',32,3,8,3,2,16,14,2,2,5,5,39,1,3,0,1,14,9,11,4,1,29,7,1,0,15,4,3,3,0,0,0,1,16
'321206B0100',32,6,10,2,2,26,26,1,1,5,5,49,0,3,0,4,16,13,17,6,2,32,9,0,1,28,2,8,0,0,1,1,1,30
'321207B0100',32,3,5,3,1,12,19,2,4,7,4,53,0,3,0,2,13,8,20,7,3,31,3,2,0,21,5,4,0,0,1,1,2,25
