CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PVEM_PT_MORENA_PANAL,PVEM_PT_MORENA,PVEM_MORENA_PANAL,PVEM_PT_PANAL,PT_MORENA_PANAL,PVEM_PT,PVEM_MORENA,PVEM_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,VIVA,LN,PES,RSP,FPM,CI1,CI2,CI3,CNR,NULOS
'180661B0100',18,4,32,9,34,7,10,28,3,27,7,0,9,34,5,5,0,0,6,2,12,6,1,4,2,1,11,3,2,0,7,2,1,3,6
'180661C0100',18,4,25,9,20,2,12,29,10,23,4,0,7,23,6,6,0,0,9,0,19,6,3,0,6,2,7,2,0,3,6,0,2,3,3
'180661C0200',18,4,30,15,31,8,12,21,5,16,11,1,7,27,3,7,0,0,8,2,19,3,1,4,2,2,7,0,0,0,8,1,2,4,12
'180662B0100',18,4,23,11,22,3,18,19,3,25,3,0,6,24,4,4,0,0,6,0,24,2,2,6,4,0,7,1,0,1,5,3,0,1,6
'180662C0100',18,4,23,11,26,10,11,21,6,14,4,0,6,21,6,4,0,0,2,3,17,3,2,2,1,0,11,1,1,1,9,3,1,5,7
'180663B0100',18,4,30,21,33,8,13,26,10,19,10,0,13,29,5,5,0,0,7,2,18,2,2,1,4,2,20,4,1,2,7,2,1,2,4
'180663C0100',18,4,33,11,38,3,16,27,10,28,5,0,8,34,5,7,0,0,11,2,19,6,1,3,5,2,17,3,1,2,9,3,3,3,13
'180663C0200',18,4,41,11,22,8,7,46,7,24,4,0,9,33,5,8,0,0,5,2,28,6,3,2,5,1,15,1,3,1,5,4,0,6,10
'180664B0100',18,4,24,18,17,7,24,27,8,15,4,0,4,32,9,5,0,0,6,1,16,5,2,1,5,1,15,2,0,1,6,1,0,2,8
'180664C0100',18,4,21,12,21,8,14,27,9,22,3,0,9,28,9,6,0,0,6,0,16,7,1,1,0,1,11,2,0,4,5,2,5,4,12
'180664C0200',18,4,23,8,38,3,18,17,10,28,7,0,9,25,7,6,0,1,4,1,18,6,1,1,1,4,14,0,1,1,10,1,0,2,10
'180664E0100',18,4,31,12,38,10,16,29,20,32,10,1,11,36,5,8,0,0,5,1,16,4,2,1,2,2,17,1,1,1,5,3,1,2,4
'180665B0100',18,2,27,11,18,1,13,22,8,8,6,0,7,23,5,4,0,0,5,0,16,5,1,2,2,1,3,0,0,0,6,1,1,2,5
'180665C0100',18,2,18,11,25,4,5,25,6,21,8,0,6,18,6,1,0,0,5,1,15,4,2,3,0,2,13,2,0,0,4,2,0,2,5
'180666B0100',18,2,13,9,17,3,7,21,7,20,3,0,6,14,6,5,0,0,8,1,15,2,2,1,1,1,8,0,1,0,6,3,0,5,10
'180666C0100',18,2,18,7,17,2,18,23,9,13,4,0,6,21,6,7,1,0,2,1,13,4,1,3,1,3,5,1,1,1,7,3,1,5,6
'180667B0100',18,4,26,10,37,6,15,49,9,29,14,0,13,31,7,7,0,0,7,4,17,2,0,5,3,3,16,1,1,0,9,2,1,6,6
'180668B0100',18,4,29,11,34,10,22,22,10,23,7,0,10,24,3,4,1,0,6,1,21,4,1,2,2,2,13,0,1,0,6,3,2,2,8
'180669B0100',18,4,18,9,32,5,7,22,10,17,10,0,12,34,6,4,0,0,3,1,12,4,3,2,3,3,14,4,0,1,4,0,2,1,4
'180670B0100',18,4,22,13,36,5,13,23,11,26,8,1,5,33,6,7,0,0,8,0,28,4,1,2,1,3,13,2,0,1,2,2,1,4,7
'180671B0100',18,2,24,4,10,4,8,10,5,8,2,0,2,14,4,2,0,0,4,3,4,3,2,0,0,0,9,0,0,0,2,0,0,2,5
'180672B0100',18,2,7,3,13,2,3,10,0,3,4,0,0,9,1,2,0,0,1,0,4,0,0,1,0,0,2,0,0,2,3,1,0,0,4
'180673B0100',18,4,23,8,16,9,10,25,5,18,2,1,6,28,4,5,0,0,10,0,15,2,3,1,3,0,13,2,2,0,4,3,3,3,8
'180674B0100',18,2,17,9,21,8,12,16,11,17,6,0,6,20,6,7,0,0,7,2,16,3,3,2,2,0,5,6,2,1,5,1,0,0,5
'180675B0100',18,2,17,3,16,7,5,18,2,14,5,1,6,26,2,4,1,0,3,1,14,2,0,0,4,0,8,0,0,1,2,1,0,0,4
'180676B0100',18,4,38,17,28,8,19,40,15,30,7,0,6,33,6,9,1,0,9,4,28,5,4,1,3,0,19,4,3,0,8,2,1,2,6
'180676C0100',18,4,34,13,28,3,22,30,11,27,5,0,13,30,8,5,0,0,5,0,27,9,3,0,3,2,22,1,0,3,9,1,1,1,11
'180677B0100',18,2,16,5,20,5,9,22,2,8,2,0,9,17,3,5,0,0,3,1,9,2,1,3,1,0,8,4,0,2,7,1,2,3,6
'180677C0100',18,2,18,6,21,3,12,18,3,19,7,1,3,23,1,6,0,0,4,1,13,4,4,0,1,3,5,0,0,2,4,4,1,3,6
'180678B0100',18,4,40,11,33,10,25,48,14,29,9,0,15,49,7,9,0,0,6,1,33,7,0,3,5,0,9,4,0,3,8,8,1,8,10
'180678C0100',18,4,34,21,41,9,22,37,11,20,10,0,24,30,4,7,0,0,12,2,30,2,0,3,4,0,23,2,3,1,7,1,0,6,10
'180678C0200',18,4,35,12,46,7,21,38,5,39,10,0,6,35,10,5,0,0,6,1,22,10,3,5,4,1,14,0,1,1,11,3,1,6,9
'180679B0100',18,4,34,11,31,12,18,34,11,22,5,0,13,28,7,8,0,0,8,1,30,7,2,1,5,2,17,4,0,1,7,5,1,3,13
'180679C0100',18,4,34,13,36,12,13,33,11,28,9,0,10,35,6,9,1,0,6,2,22,6,3,2,1,1,12,0,1,1,7,1,1,1,8
'180679C0200',18,4,28,12,38,11,21,30,11,30,12,0,3,39,6,5,1,0,7,0,26,7,2,1,4,0,12,3,0,1,11,2,0,4,11
'180680B0100',18,4,31,12,35,11,17,27,20,23,8,0,14,33,14,4,0,0,2,1,31,8,3,0,7,2,9,3,4,2,11,1,3,3,5
'180680C0100',18,4,44,16,38,8,16,37,14,22,8,0,10,46,6,8,1,0,10,5,17,6,3,3,3,0,15,1,1,1,5,3,1,2,4
'180681B0100',18,4,47,17,28,9,19,43,14,21,7,1,14,37,5,6,1,0,14,5,37,8,1,5,5,0,15,4,1,0,5,3,1,4,2
'180682B0100',18,2,10,5,8,4,5,6,5,7,1,0,3,6,2,2,1,0,2,1,8,0,0,2,1,0,7,0,0,0,3,1,0,3,3
'180683B0100',18,2,7,3,12,2,5,13,2,7,2,0,2,8,0,3,0,0,3,1,8,0,1,1,0,0,6,0,2,0,2,0,0,1,3
'180684B0100',18,2,6,2,6,1,6,7,2,11,7,0,6,7,1,3,1,0,1,0,6,0,1,0,0,0,6,0,0,1,1,2,1,1,2
'180685B0100',18,2,16,6,19,3,8,18,8,15,5,0,3,21,5,1,1,0,2,0,15,1,1,4,1,0,6,3,0,2,5,1,0,4,2
'180686B0100',18,2,14,3,13,1,8,9,5,7,1,0,4,15,3,3,0,0,3,2,12,2,0,1,0,0,5,1,0,0,4,0,0,1,3
'180687B0100',18,4,15,11,38,13,18,38,10,29,5,1,7,35,9,6,0,0,6,2,11,4,1,3,1,1,11,3,2,2,11,2,1,11,5
'180688B0100',18,4,18,14,24,6,16,26,9,24,2,0,8,26,9,6,0,0,9,1,18,7,1,0,7,1,12,3,1,1,5,2,1,2,8
'180689B0100',18,2,15,7,22,4,7,21,5,20,4,0,2,19,2,6,0,0,13,1,14,6,2,0,2,2,19,0,0,1,6,1,1,2,4
'180690B0100',18,2,22,6,26,6,9,15,10,14,2,0,2,19,3,5,0,0,9,0,14,5,2,0,1,0,7,0,0,1,8,3,3,1,6
'180691B0100',18,4,22,11,17,4,10,23,7,17,3,0,4,24,6,9,0,0,7,0,20,5,1,1,2,1,10,1,0,4,2,1,1,4,4
'180692B0100',18,4,41,13,38,12,15,36,11,23,6,0,2,29,7,9,0,0,3,2,14,7,2,6,3,4,16,0,0,0,8,2,5,3,7
'180693B0100',18,4,24,13,28,7,15,21,5,27,4,0,10,21,4,6,0,0,5,2,8,3,3,3,1,0,14,0,1,1,9,1,0,3,13
'180693C0100',18,4,15,10,26,11,22,27,11,16,5,0,5,20,4,3,0,0,11,0,23,4,2,2,2,0,10,1,1,1,5,3,0,5,6
'180693C0200',18,4,24,6,39,6,9,30,13,17,2,0,6,19,6,8,0,0,2,0,16,3,0,1,2,2,11,0,0,0,4,1,0,1,6
'180694B0100',18,2,35,10,27,4,19,27,11,21,4,0,7,28,5,6,0,0,4,2,22,6,2,2,3,0,13,3,2,0,12,5,1,2,8
'180694C0100',18,2,30,11,28,8,8,34,7,22,11,0,7,30,6,7,0,0,7,2,23,4,1,1,7,1,8,3,2,2,5,1,2,2,10
'180694C0200',18,2,30,10,27,5,11,26,15,32,6,0,4,27,7,8,0,0,8,2,16,3,2,2,4,0,9,2,1,0,6,2,0,3,6
'180695B0100',18,4,42,13,33,4,16,34,13,33,7,0,8,34,3,6,0,0,8,3,20,6,0,3,6,3,13,3,2,1,7,0,4,3,8
'180695C0100',18,4,32,17,32,6,19,32,8,30,5,0,10,36,16,6,0,0,13,5,29,6,1,3,4,1,17,2,0,1,12,1,0,3,14
'180695E0100',18,4,22,11,35,4,9,19,9,26,6,0,6,26,9,6,1,0,4,0,24,9,2,1,2,0,8,3,0,1,8,5,0,0,14
'180695E0101',18,4,31,14,23,6,11,28,4,24,5,0,6,25,5,9,0,0,4,1,25,7,3,4,2,1,11,4,0,2,5,2,3,3,5
'180695E0102',18,4,29,14,35,3,17,38,8,22,3,0,4,19,7,5,0,0,10,1,23,7,1,2,1,0,9,0,0,0,5,1,1,1,7
'180695E0200',18,4,18,9,24,6,13,18,12,12,6,0,8,33,9,2,0,0,6,1,18,4,1,1,3,0,9,4,0,0,8,4,0,3,5
'180695E0201',18,4,23,11,19,4,9,32,6,15,3,0,6,22,3,1,0,0,6,2,14,1,3,0,2,4,13,3,0,0,5,1,2,0,9
'180696B0100',18,2,20,13,34,4,16,28,8,20,4,0,9,27,7,4,0,0,5,2,12,6,0,0,1,1,5,1,0,1,5,1,0,4,3
'180696C0100',18,2,30,13,22,4,11,20,5,14,7,2,4,27,3,5,0,0,6,3,19,7,1,1,1,0,13,2,1,3,6,4,1,1,4
'180697B0100',18,4,28,12,33,5,8,28,10,16,7,0,7,32,7,4,0,1,7,3,13,4,1,3,0,1,13,1,0,0,6,2,0,4,11
'180698B0100',18,4,9,16,18,1,8,13,11,17,4,0,2,17,6,4,0,0,7,2,17,3,2,0,1,2,15,3,0,0,4,3,1,0,2
'180699B0100',18,2,18,11,12,1,3,13,7,12,3,0,3,12,2,3,0,0,1,0,14,5,1,0,3,0,9,0,0,0,6,2,1,3,0
'180700B0100',18,4,30,14,34,6,12,21,14,18,7,0,3,31,4,5,0,0,4,5,17,10,2,0,4,0,17,2,1,0,11,4,1,4,6
'180700C0100',18,4,29,16,40,12,11,31,3,23,5,0,10,26,7,4,1,0,5,0,21,4,1,3,1,1,13,0,2,0,6,1,0,3,5
'180701B0100',18,4,22,10,36,5,10,23,7,21,5,0,5,25,9,2,0,0,6,1,20,5,1,1,3,1,13,0,0,1,5,1,1,2,9
'180701C0100',18,4,23,14,18,2,13,16,4,22,3,0,4,23,6,5,0,0,7,1,17,5,1,1,1,0,12,5,1,2,10,1,2,3,10
'180701E0100',18,4,10,8,21,2,10,26,6,12,5,0,2,24,11,4,0,0,6,2,17,2,1,2,2,0,16,1,0,0,4,0,1,0,13
'180701E0101',18,4,17,11,13,6,8,24,8,21,9,0,6,23,3,3,0,0,4,4,13,1,2,0,5,1,12,3,1,0,2,1,0,2,5
'180702B0100',18,4,21,6,31,10,13,24,6,25,5,0,9,39,3,13,0,0,5,0,28,4,0,3,3,1,14,2,0,1,5,3,0,5,10
'180702C0100',18,4,23,12,32,6,7,32,6,16,4,0,12,28,6,5,1,0,10,1,18,8,1,1,5,0,17,0,1,1,6,2,2,4,5
'180703B0100',18,4,24,9,29,8,19,26,14,14,4,0,7,36,5,3,0,0,8,2,18,2,1,2,2,0,17,0,0,0,6,3,1,4,4
'180704B0100',18,2,15,9,10,6,8,18,5,10,3,0,5,19,4,4,0,0,3,1,19,3,1,0,0,1,10,1,2,1,6,0,0,1,5
'180705B0100',18,4,37,13,39,6,15,31,12,33,9,0,9,30,4,9,0,0,3,1,25,9,0,1,4,3,12,2,1,2,6,2,1,2,11
'180706B0100',18,4,38,12,35,11,16,34,17,32,6,0,11,31,10,8,0,0,8,5,24,4,0,5,2,3,16,1,1,1,5,4,1,1,9
'180707B0100',18,4,39,17,32,8,15,25,10,18,5,2,6,43,3,2,0,0,3,3,17,3,2,4,5,0,12,1,0,1,5,3,1,2,7
'180708B0100',18,4,24,12,35,8,16,36,17,27,22,0,11,41,9,10,1,0,7,2,26,8,0,2,2,4,14,1,1,1,6,2,0,4,12
'180709B0100',18,4,38,19,39,9,15,41,13,29,8,0,9,31,10,9,0,0,13,3,25,8,2,5,3,0,12,1,0,0,10,1,0,6,11
'180709C0100',18,4,36,7,39,10,25,39,14,24,5,0,9,39,4,7,0,0,8,3,28,8,2,4,5,2,17,4,0,0,6,3,2,8,13
'180709S0100',18,4,55,25,61,14,37,57,19,65,18,1,19,75,18,15,0,0,12,2,47,8,2,7,9,1,24,7,2,5,10,3,2,7,18
'180709S0200',18,4,49,23,62,13,27,64,26,53,14,0,16,61,11,12,0,0,9,4,39,14,3,8,4,1,19,5,1,5,10,2,0,9,16
'180710B0100',18,4,27,15,34,5,23,27,7,20,6,0,10,27,8,6,0,0,4,1,19,7,2,3,2,2,6,1,0,2,12,5,1,6,10
'180710C0100',18,4,27,16,42,7,15,21,8,33,5,1,10,39,7,6,0,0,6,2,28,9,3,3,2,0,10,2,1,0,4,6,1,3,9
'180712B0100',18,2,23,13,30,12,10,28,11,23,9,0,7,33,15,14,0,0,8,3,23,4,3,1,1,1,8,3,2,4,8,2,2,4,15
'180712C0100',18,2,33,9,32,7,16,25,16,26,10,1,9,38,13,6,0,0,10,3,9,10,2,2,1,1,11,2,1,1,13,3,2,3,5
'180713B0100',18,4,28,20,45,11,11,34,11,31,11,1,15,40,11,9,0,0,7,3,21,7,1,1,1,0,16,4,1,1,7,2,0,4,9
'180713C0100',18,4,26,11,40,4,14,35,12,33,8,0,6,31,9,4,0,0,11,4,31,7,1,3,6,2,13,5,2,1,8,1,1,7,8
'180714B0100',18,4,35,10,31,13,11,24,7,27,8,0,12,20,13,6,0,0,6,2,19,3,1,1,5,1,13,3,0,3,4,2,0,4,10
'180715B0100',18,4,34,18,39,7,21,29,11,22,7,1,12,28,8,5,0,0,9,2,24,4,1,1,3,2,20,4,1,1,6,2,0,3,10
'180715C0100',18,4,33,10,31,11,11,21,9,25,5,0,7,38,2,4,1,0,11,2,17,7,0,2,3,1,13,2,0,1,9,3,1,1,12
'180716B0100',18,4,14,9,29,6,12,21,10,18,5,0,7,30,6,6,0,0,4,1,18,6,1,3,3,1,12,1,0,1,12,0,0,2,9
'180717B0100',18,2,9,3,9,4,6,6,2,18,1,0,2,6,1,1,0,0,3,0,9,1,0,0,2,0,4,1,0,0,1,1,1,0,4
'180718B0100',18,4,32,11,43,5,8,20,6,21,9,0,10,23,2,5,0,1,4,3,27,5,2,3,0,1,12,0,0,0,3,1,1,4,6
'180719B0100',18,4,52,10,40,6,22,40,12,27,3,0,6,40,7,5,0,1,8,1,29,9,5,2,2,0,19,1,1,1,13,3,1,6,6
'180719C0100',18,4,35,16,34,13,17,25,15,27,12,0,4,41,13,5,2,0,10,4,27,4,3,2,6,1,22,4,0,1,9,4,1,6,12
'180720B0100',18,2,16,9,13,4,9,16,7,10,3,0,8,22,4,5,1,0,7,1,12,2,1,3,0,0,9,0,0,0,7,0,3,5,4
'180720C0100',18,2,17,11,24,5,6,27,5,12,4,0,3,14,4,5,1,0,6,1,10,8,2,2,3,1,7,3,0,2,6,3,1,0,9
'180721B0100',18,4,34,15,39,7,12,17,11,44,5,1,10,39,14,4,0,0,6,3,21,7,1,5,4,1,14,2,0,2,7,2,4,4,8
'180722B0100',18,2,22,6,22,8,11,25,2,9,1,1,4,15,2,3,0,0,1,2,16,6,0,1,1,0,7,1,1,0,7,0,1,1,1
'180722C0100',18,2,14,11,16,3,9,19,9,11,3,0,4,22,8,4,0,0,3,0,14,6,1,3,2,2,7,2,2,1,9,3,1,4,4
'180723B0100',18,4,31,16,24,3,18,30,10,22,7,0,6,25,5,7,0,0,8,2,29,4,3,2,4,1,16,1,1,0,5,3,1,7,6
'180723C0100',18,4,26,12,38,4,17,21,11,20,3,0,3,39,6,5,0,0,2,1,26,8,1,1,4,0,10,0,2,1,11,5,1,2,6
'180723C0200',18,4,30,16,26,10,17,18,8,31,7,1,11,25,10,5,0,0,8,3,15,12,1,5,4,1,17,1,2,2,8,2,1,4,5
'180724B0100',18,4,34,22,37,5,12,29,11,21,8,0,9,39,10,6,0,0,7,3,19,2,1,2,4,2,12,2,0,0,4,2,2,1,7
'180724C0100',18,4,40,14,33,6,18,21,10,22,5,0,4,37,12,4,1,0,13,2,22,8,2,3,4,0,10,4,0,3,10,2,1,3,15
'180724C0200',18,4,28,14,48,8,7,32,10,24,10,0,6,30,9,14,2,0,8,1,23,7,2,3,2,2,11,1,2,2,8,2,1,4,8
'180725B0100',18,4,27,14,39,7,18,37,14,28,10,2,4,42,10,2,0,0,6,5,27,3,2,4,3,2,13,6,1,1,14,3,4,6,18
'180725C0100',18,4,41,15,30,7,17,38,10,25,9,0,7,39,5,7,0,0,11,2,19,4,1,4,1,0,18,3,1,2,12,0,2,5,10
'180726B0100',18,4,22,6,24,3,13,19,8,17,5,0,3,23,3,6,0,0,3,0,10,3,0,2,2,1,10,1,0,1,3,0,2,0,4
'180726C0100',18,4,21,9,20,3,9,23,8,6,3,0,4,19,4,6,0,0,5,2,16,3,2,1,0,2,6,1,0,1,7,1,0,3,3
'180727B0100',18,4,28,15,39,9,17,30,7,30,11,0,11,39,5,10,2,0,10,3,22,5,1,3,4,0,15,2,0,1,11,2,2,5,9
'180728B0100',18,4,28,8,26,5,10,18,3,19,7,0,4,31,4,5,1,0,8,1,19,3,0,1,4,1,7,2,0,2,3,0,3,2,7
'180728C0100',18,4,24,9,31,7,9,18,8,22,4,0,9,30,4,6,0,0,8,2,20,5,1,1,2,0,14,1,3,0,8,2,1,1,9
'180729B0100',18,4,24,13,28,9,21,42,7,40,9,0,5,31,9,7,0,0,2,1,23,4,0,4,4,2,10,2,1,3,5,1,1,3,8
'180730B0100',18,4,21,14,24,5,13,21,14,26,8,0,10,30,6,4,1,0,3,0,9,4,0,0,2,1,11,1,0,0,5,3,1,1,1
'180730C0100',18,4,21,8,14,2,9,26,8,19,8,0,6,22,4,9,0,0,4,3,16,1,2,1,1,1,10,1,0,0,4,3,1,7,9
'180731B0100',18,2,21,11,28,5,11,16,9,20,7,0,5,31,6,4,0,0,4,4,21,5,2,4,2,0,10,4,0,0,2,2,1,5,8
'180731C0100',18,2,24,11,25,6,13,26,7,12,10,0,6,30,6,9,1,0,4,0,19,3,0,3,2,1,10,0,2,0,8,2,1,1,10
'180732B0100',18,4,24,11,29,8,12,30,10,18,8,0,12,42,11,8,0,0,7,2,25,1,2,2,4,0,12,3,0,3,7,1,1,4,9
'180732C0100',18,4,31,6,33,7,15,36,13,28,6,0,8,37,9,3,0,0,4,2,23,4,2,1,1,5,17,2,1,1,12,0,0,4,5
'180732C0200',18,4,32,15,33,4,12,28,15,16,9,1,9,28,5,5,0,0,7,4,23,10,1,6,4,0,13,0,1,2,3,6,1,4,16
'180732C0300',18,4,28,14,27,6,17,22,12,34,10,0,14,36,9,4,0,0,11,2,16,4,0,1,2,0,14,1,1,1,9,0,2,2,7
'180733B0100',18,4,27,13,37,7,17,38,11,22,9,0,7,28,7,5,1,0,8,1,13,10,2,3,4,1,16,3,1,1,2,3,0,6,11
'180733C0100',18,4,34,13,36,2,18,27,14,33,7,0,6,29,5,4,0,0,10,5,28,10,0,1,5,2,19,2,0,0,2,2,1,2,15
'180734B0100',18,2,26,9,17,8,6,15,6,14,6,1,2,14,3,6,0,0,1,1,14,3,2,1,4,0,10,0,1,1,2,2,0,3,6
'180734C0100',18,2,19,3,16,8,9,20,5,28,5,0,7,22,7,4,0,0,4,0,12,3,0,2,0,1,7,1,1,0,5,3,1,3,1
'180735B0100',18,4,15,9,22,1,6,15,7,18,3,1,3,16,5,7,0,0,5,1,19,3,0,2,1,0,9,2,3,0,5,1,1,0,4
'180735C0100',18,4,17,10,26,6,13,21,6,17,2,0,2,15,4,2,0,0,2,1,8,4,1,0,0,1,7,0,0,1,9,2,0,0,6
'180736B0100',18,4,36,10,33,6,15,29,9,20,6,1,7,35,11,5,0,0,0,6,25,5,2,4,1,0,13,3,1,0,7,2,0,9,5
'180736C0100',18,4,28,16,26,11,15,36,10,23,7,0,10,30,4,5,1,0,2,2,27,10,0,3,1,2,14,3,0,0,4,4,1,4,9
'180736C0200',18,4,36,16,29,5,15,32,10,31,11,0,2,33,13,4,1,0,7,2,21,4,0,2,7,2,12,5,1,0,12,1,3,6,13
'180736C0300',18,4,34,16,30,10,12,29,7,29,7,0,9,27,3,6,0,0,6,1,19,10,2,3,2,1,14,2,1,0,11,4,1,3,6
'180736C0400',18,4,42,6,32,9,17,33,8,24,8,1,7,38,5,4,0,0,12,3,22,2,2,2,6,2,13,2,1,2,7,3,1,3,6
'180738B0100',18,2,32,13,29,5,13,31,6,26,4,0,9,26,12,9,0,0,4,1,16,4,2,1,2,1,11,3,0,2,8,1,2,2,7
'180738C0100',18,2,30,6,25,7,17,20,9,25,9,0,10,31,4,11,0,0,4,2,24,7,1,7,0,1,10,2,0,2,3,6,0,3,11
'180738C0200',18,2,26,16,36,8,13,26,14,22,12,0,9,21,12,5,0,0,7,1,17,5,0,4,3,0,9,2,1,1,3,4,3,3,5
'180739B0100',18,4,36,9,36,11,24,27,16,28,6,0,5,43,3,9,0,0,12,1,19,5,1,1,4,2,19,2,2,1,12,5,0,1,11
'180739C0100',18,4,36,14,32,11,15,25,5,32,16,0,9,38,7,10,0,0,6,6,31,4,2,6,2,3,16,1,0,2,9,2,3,4,11
'180740B0100',18,2,25,4,25,1,11,20,7,23,8,0,8,17,5,10,0,0,7,1,16,4,3,1,1,0,11,2,0,0,9,3,0,7,7
'180740C0100',18,2,25,7,26,6,16,16,10,22,7,0,7,24,4,4,0,0,7,3,15,4,1,3,6,0,8,1,1,2,4,3,2,4,6
'180741B0100',18,4,19,6,26,1,13,16,7,7,10,0,6,22,3,0,0,0,4,3,15,1,2,2,3,0,8,2,1,1,4,2,2,2,5
'180741C0100',18,4,18,11,22,4,8,20,10,13,6,0,4,16,3,5,1,0,5,1,12,4,2,5,3,1,8,2,1,0,5,1,0,3,8
'180742B0100',18,2,28,6,17,8,13,21,8,20,3,1,5,21,5,7,0,0,6,1,15,5,3,1,2,1,14,5,0,0,3,3,1,0,2
'180742C0100',18,2,23,9,26,5,9,27,8,24,8,0,7,22,8,4,0,0,6,1,14,4,1,3,2,1,16,1,0,1,6,0,1,4,10
'180743B0100',18,2,21,7,24,2,7,29,9,16,2,0,4,25,4,2,1,0,4,0,15,3,1,2,3,0,8,2,0,1,0,2,0,3,3
'180743C0100',18,2,22,11,13,4,1,18,7,15,9,0,6,24,8,5,0,0,11,0,17,2,1,1,1,0,3,2,0,2,5,2,1,0,5
'180744B0100',18,4,29,12,37,9,13,23,5,23,4,0,9,22,8,6,0,0,3,3,20,6,2,2,5,0,13,0,2,4,9,3,2,2,5
'180744C0100',18,4,29,12,34,7,9,35,13,28,6,1,9,20,4,4,0,0,5,1,22,9,3,4,2,0,10,1,0,1,7,1,0,3,8
'180744C0200',18,4,39,16,22,6,15,32,4,29,6,0,5,18,6,8,0,1,9,1,13,4,2,0,1,3,10,1,0,1,6,1,0,4,4
'180745B0100',18,4,33,13,33,5,16,21,15,26,6,0,11,39,7,4,1,0,7,2,28,7,2,0,4,0,9,0,1,1,10,2,3,5,7
'180745C0100',18,4,30,19,29,10,16,33,17,24,8,0,7,32,7,6,1,0,7,1,31,7,2,3,2,2,15,4,1,1,6,0,0,3,10
'180746B0100',18,4,32,13,31,4,16,25,9,34,12,0,6,35,4,2,0,0,4,1,26,9,2,0,0,3,12,1,1,0,10,3,1,4,10
'180746C0100',18,4,29,11,35,12,11,43,13,24,9,0,11,29,7,7,0,0,6,2,23,3,1,0,5,1,17,5,0,2,10,4,1,2,8
'180747B0100',18,4,28,7,34,9,18,19,10,19,2,0,8,31,9,8,0,0,8,2,21,6,1,7,3,0,10,1,0,0,4,4,0,5,6
'180747C0100',18,4,26,10,24,6,10,27,5,32,7,0,11,38,4,5,0,0,3,3,15,3,3,1,4,1,15,0,2,0,2,0,0,3,11
'180748B0100',18,2,28,12,28,5,16,25,6,25,8,0,9,23,4,7,0,0,7,1,16,17,2,2,1,1,14,2,0,0,10,2,0,4,8
'180748C0100',18,2,26,14,29,7,16,24,5,22,8,0,9,30,6,5,0,0,5,3,15,3,1,3,7,0,10,1,1,0,7,2,2,5,10
'180749B0100',18,4,25,19,37,4,20,26,6,34,6,0,12,39,5,3,0,0,4,1,26,10,1,5,1,1,7,2,2,0,9,0,1,1,12
'180749C0100',18,4,23,9,31,11,13,37,9,28,5,0,18,34,7,6,0,0,5,2,22,10,2,2,2,0,12,2,0,2,4,2,1,1,10
'180749C0200',18,4,18,11,35,8,13,26,14,23,9,1,5,35,8,5,0,0,9,3,19,7,1,2,2,1,10,1,0,2,9,2,2,5,13
'180749C0300',18,4,29,21,28,6,18,30,15,19,2,0,5,34,4,4,0,0,8,4,19,6,2,2,4,0,14,2,0,1,10,3,0,2,8
'180749C0400',18,4,36,14,36,6,23,31,9,22,10,0,8,28,9,6,0,0,5,1,17,7,3,0,1,3,13,4,1,2,7,2,0,2,10
'180750B0100',18,4,31,11,23,7,11,26,7,23,8,0,6,33,7,6,0,0,4,1,19,4,1,2,1,0,16,2,0,1,10,0,2,5,11
'180751B0100',18,2,19,10,18,2,9,22,12,19,7,0,3,21,2,3,0,0,1,2,11,2,0,2,2,0,11,3,0,2,7,2,0,0,7
'180751C0100',18,2,19,11,29,4,9,17,6,18,2,1,7,14,1,5,1,0,8,2,15,1,0,2,1,1,15,0,1,0,5,2,0,2,4
'180752B0100',18,4,38,10,39,12,11,30,13,20,6,0,14,29,3,7,0,0,9,2,25,6,0,1,2,0,13,0,0,0,7,5,0,2,8
'180752C0100',18,4,29,17,37,1,23,30,8,35,8,1,8,33,10,12,0,0,4,0,26,5,4,4,5,0,13,3,1,0,13,1,0,3,6
'180753B0100',18,4,46,12,26,8,21,39,7,22,10,0,9,36,5,6,0,0,6,2,26,10,2,1,3,0,14,3,0,0,5,3,4,5,13
'180753C0100',18,4,26,18,36,7,18,29,10,23,11,0,13,34,10,10,0,0,7,0,27,6,5,0,5,2,22,1,1,4,4,1,1,4,12
'180754B0100',18,4,26,8,23,10,10,21,6,22,4,0,5,18,4,3,0,0,2,1,17,1,2,2,2,1,15,1,0,0,2,1,0,3,7
'180754C0100',18,4,11,6,23,7,10,23,5,21,6,1,5,18,6,4,0,0,7,4,16,4,1,3,5,1,13,1,0,0,6,2,0,4,2
'180754E0100',18,4,36,12,39,9,16,37,5,22,12,0,11,37,4,9,0,0,6,3,24,11,5,1,3,3,22,2,0,3,12,4,2,2,8
'180754E0200',18,4,14,10,29,6,6,15,6,17,11,0,5,22,6,7,0,0,4,2,12,4,2,0,4,2,9,1,0,1,4,1,0,2,3
'180754E0201',18,4,25,6,18,10,5,20,8,18,5,0,4,28,5,5,0,0,8,1,14,7,0,2,2,0,9,3,0,1,4,2,1,2,6
